Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Allen 1902,ES346,CC89,Guyana and Venezuela,Trinidad,Mammals,Didelphimorphia,Didelphidae,Didelphis marsupialis,Didelphis marsupialis marsupialis,Didelphis marsupialis insularis,Carn,1317.173085,2133.192132,49.08719571,264.2872237,4,7,0.482131674,0.002539985,-61.246,10.431,3.119642848,3.683767261,1.176120211,0.757910742,-1.798855685,26.35933113,1.758862316,3.286345163,SP48
Merriam 1901,ES347,CC90,Mexico,Cozumel,Mammals,Didelphimorphia,Didelphidae,Didelphis virginiana,Didelphis yucatanensis,Didelphis yucatanensis cozumeae,Carn,1151.412434,1409.585025,42.07240706,50.12357146,4,4,0.202305961,0.000649902,-86.917,20.417,3.061230915,2.686636269,1.225335132,0.781641553,-1.831716407,26.09687042,2.224146299,3.159615322,SP49
Kitchener et al 1993b,ES349,CC91,Timor,Alor,Mammals,Chiroptera,Emballonuridae,Taphozous melanopogon,Taphozous melanopogon,Taphozous melanopogon,Inver,21.69821903,23.35568278,0.538714404,1.031086999,11,2,0.073610144,0.001030523,124.7,-8.27,1.336424089,3.318480725,1.50516355,0.694121094,-1.596960265,25.18595123,1.875418434,3.12007941,SP50
Kitchener et al 1993b,ES350,CC92,Sumbawa,Moyo,Mammals,Chiroptera,Emballonuridae,Taphozous melanopogon,Taphozous melanopogon,Taphozous melanopogon,Inver,21.58306546,21.54715344,0.85329786,1.10284227,19,9,-0.001665284,0.000373341,117.56,-8.2,1.334113128,2.531014996,0.361916619,0.786606152,-1.425770857,25.68234825,1.753950131,3.172734236,SP50
Boye 1991,ES353,CC93,Turkey,Cyprus,Mammals,Eulipotyphla,Erinaceidae,Hemiechinus auritus,Hemiechinus auritus,Hemiechinus auritus dorotheae,Omn,180.7729192,285.122653,3.597692004,7.323677365,5,8,0.455677795,0.000161687,33.254,35.025,2.257133371,3.966141733,1.845104244,0.324397705,-1.539301099,19.0325737,2.812747186,2.605945549,SP51
Mazak and Groves 2005,ES355,CC94,Mainland Asia,Bali,Mammals,Carnivora,Felidae,Panthera tigris,Panthera tigris corbetti,Panthera tigris balica,Carn,160969.2674,125688.8588,6002.781661,3226.797799,39,6,-0.247403983,0.000145507,115.155,-8.274,5.206742968,3.749736316,0.398113692,0.707589551,-1.712758391,23.32167435,1.790139103,3.321917411,SP52
Mazak and Groves 2005,ES356,CC94,Mainland Asia,Java,Mammals,Carnivora,Felidae,Panthera tigris,Panthera tigris corbetti,Panthera tigris sondaica,Carn,160969.2674,147499.2756,6002.781661,4696.731155,39,36,-0.087390197,6.38E-05,107.5667,-6.95,5.206742968,5.142369441,2.531480194,0.578037842,-1.531484282,25.15303802,1.576119383,3.320565633,SP52
Mazak and Groves 2005,ES357,CC94,Mainland Asia,Sumatra,Mammals,Carnivora,Felidae,Panthera tigris,Panthera tigris corbetti,Panthera tigris sumatrae,Carn,160969.2674,143166.6547,6002.781661,5592.07039,39,26,-0.117204092,9.43E-05,101.6,-0.4,5.206742968,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP52
Meiri et al 2006,ES358,CC95,Java,Bali,Mammals,Carnivora,Felidae,Panthera tigris,Panthera tigris,Panthera tigris,Carn,192193.8407,147622.1097,6054.195542,5249.309006,6,2,-0.263848754,0.000797605,115.155,-8.274,5.283739466,3.749736316,0.398113692,0.707589551,-1.712758391,23.32167435,1.790139103,3.321917411,SP52
Meiri et al 2006,ES359,CC96,Java,Bali,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Felis bengalensis,Felis bengalensis,Carn,3040.486455,2779.063894,114.3045859,116.3541334,42,6,-0.089903379,0.000325807,115.155,-8.274,3.482943073,3.749736316,0.398113692,0.707589551,-1.712758391,23.32167435,1.790139103,3.321917411,SP53
Meiri et al 2006,ES360,CC97,"Asia, 15-25N, E. of 105E",Hainan,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Felis bengalensis,Felis bengalensis,Carn,4060.7017,3541.40205,148.3773233,125.9290611,10,5,-0.136833083,0.000386406,109.842,19.229,3.608601087,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP53
Meiri et al 2006,ES361,CC98,Borneo,Palawan,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Felis bengalensis,Felis bengalensis,Carn,3013.49484,2664.985706,110.1125695,94.76448681,18,4,-0.122901788,0.000390288,118.574,9.668,3.479070452,4.085968077,2.161370997,0.712584814,-1.651018274,26.88278389,1.788943049,3.210636425,SP53
Meiri et al 2006,ES363,CC99,Malay Peninsula,Singapore,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Felis bengalensis,Felis bengalensis,Carn,3590.813955,3031.88034,94.80653831,107.8109289,6,2,-0.169195904,0.000748407,103.794,1.364,3.555192904,2.72916479,0.000434077,0.492424561,-1.78454074,26.93738365,1.645462381,3.36334871,SP53
Sicuro and Oliveira 2015,ES365,CC100,SE Asia (Indochina),Borneo,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Prionailurus bengalensis bengalensis,Prionailurus bengalensis borneoensis,Carn,3642.088042,3033.108763,86.02181407,94.50120338,9,15,-0.182969067,0.000126699,114,1,3.56135044,5.871131412,2.716004179,0.799609277,-1.552297019,25.05965996,1.379912622,3.595503407,SP53
Sicuro and Oliveira 2015,ES366,CC100,SE Asia (Indochina),Java,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Prionailurus bengalensis bengalensis,Prionailurus bengalensis javanensis,Carn,3642.088042,2858.517945,86.02181407,145.0102333,9,21,-0.242253866,0.000184528,107.5667,-6.95,3.56135044,5.142369441,2.531480194,0.578037842,-1.531484282,25.15303802,1.576119383,3.320565633,SP53
Sicuro and Oliveira 2015,ES367,CC100,SE Asia (Indochina),Sumatra,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Prionailurus bengalensis bengalensis,Prionailurus bengalensis sumatranus,Carn,3642.088042,3170.326222,86.02181407,130.7285116,9,11,-0.138722663,0.000216558,101.6,-0.4,3.56135044,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP53
"Rajaratnam 2000, Lim 1999",ES369,CC101,Malay Peninsula,Borneo,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Prionailurus bengalensis bengalensis,Prionailurus bengalensis borneoensis,Carn,4220.969971,2824.00561,513.5075231,112.6502871,12,4,-0.401908646,0.001631162,114,1,3.625412263,5.871131412,2.716004179,0.799609277,-1.552297019,25.05965996,1.379912622,3.595503407,SP53
Allen 1938,ES370,CC102,"Fukien, Yunnan, Hunan, Kiangsu, Hopei, Szechwan",Hainan,Mammals,Carnivora,Felidae,Prionailurus bengalensis,Prionailurus bengalensis chinensis,Prionailurus bengalensis chinensis,Carn,1076.495184,834.028406,38.38197334,27.11371096,13,7,-0.255198382,0.000248768,109.842,19.229,3.032012091,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP53
Charles-Dominique 1977,ES371,CC103,Gabon,Bioko,Mammals,Primata,Galagidae,Galago alleni,Galago alleni “Ib”,Galago alleni “Ia”,Herb,273,430.625,24.941,15.3126364,39,6,0.455765847,0.000424753,8.7,3.5,2.436162647,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP54
Butynski et al. 2006,ES372,CC104,Tanzania,Unguja,Mammals,Primata,Galagidae,Galagoides zanzibaricus,"Galagoides zanzibaricus udzungwensis
zanzibaricus",Galagoides zanzibaricus zanzibaricus,Inver,145,127,27,20,6,10,-0.132546656,0.00825884,39.3655,-6.15,2.161368002,3.221674997,1.491375703,0.609023975,-1.834011862,26.30938339,2.120021497,3.163054131,SP55
Meiri et al 2006,ES377,CC105,"Asia, 15-25N, E. of 105E",Hainan,Mammals,Carnivora,Herpestidae,Urva javanica,Herpestes javanicus,Herpestes javanicus,Carn,926.5226934,755.5007347,33.85497565,26.86492435,24,10,-0.204057785,0.000182077,109.842,19.229,2.966856061,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP56
Simberloff et al. 2000,ES379,CC106,India,Sri Lanka,Mammals,Carnivora,Herpestidae,Herpestes smithii,Herpestes smithii,Herpestes smithii,Carn,1774.427403,1679.617628,65.62907026,83.16028771,10,8,-0.054911616,0.00044322,80.714,7.74,3.249058236,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP57
Meiri et al 2006,ES380,CC107,"Asia, 15-25N, E. of 105E",Hainan,Mammals,Carnivora,Herpestidae,Herpestes urva,Herpestes urva,Herpestes urva,Carn,3092.031359,2890.19476,112.98228,102.7727175,4,2,-0.067504382,0.000966014,109.842,19.229,3.49024389,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP58
Meiri et al 2006,ES381,CC108,"China S. of 30N, E. of 110E",Taiwan,Mammals,Carnivora,Herpestidae,Herpestes urva,Herpestes urva,Herpestes urva,Carn,2917.28714,2131.708189,49.01116234,70.76472465,5,10,-0.313730498,0.000166649,120.66,23.776,3.464979177,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP58
Allen 1938,ES382,CC109,Fukien,Hainan,Mammals,Carnivora,Herpestidae,Herpestes urva,Herpestes urva,Hespestes rubrifrons,Carn,1716.548952,375.9599916,31.49906018,20.5122321,13,7,-1.518588399,0.000451153,109.842,19.229,3.234656193,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP58
Lawlor 1982,ES383,CC110,"Cape Region, Baja California Sur",Cerralvo,Mammals,Rodentia,Heteromyidae,Chaetodipus arenarius,Perognathus arenarius,Perognathus arenarius,Herb,16.73645578,16.98674878,1.009919262,1.103098218,46,35,0.014844235,0.000199644,-109.871,24.227,1.223663494,2.146655073,0.941063988,0.258149512,-1.493381067,22.47316742,2.667794819,2.466719363,SP59
Lawlor 1982,ES384,CC110,"Cape Region, Baja California Sur",Magdalena,Mammals,Rodentia,Heteromyidae,Chaetodipus arenarius,Perognathus arenarius,Perognathus arenarius,Herb,16.73645578,17.89806267,1.009919262,0.915293332,46,9,0.067103156,0.000369737,-112.114,25.345,1.223663494,2.462397998,0.000434077,0.366647485,-1.929455267,19.60025024,2.54950672,2.046729225,SP59
Lawlor 1982,ES385,CC110,"Cape Region, Baja California Sur",Santa Margarita,Mammals,Rodentia,Heteromyidae,Chaetodipus arenarius,Perognathus arenarius,Perognathus arenarius,Herb,16.73645578,16.04630873,1.009919262,1.20854041,46,9,-0.042110483,0.000709431,-111.826,24.439,1.223663494,2.36361198,0.845160078,0.158590576,-1.668068093,21.0677433,2.574158201,1.894759013,SP59
Burt 1932,ES386,CC111,"Magdalena, Sonora",Tiburon,Mammals,Rodentia,Heteromyidae,Chaetodipus baileyi,Perognathus baileyi insularis,Perognathus baileyi insularis,Herb,29.22763499,23.4954524,1.067972623,1.897190265,5,8,-0.218307778,0.001082044,-112.353,28.986,1.465793675,3.082066934,0.43949059,0.180462634,-1.563715757,21.29118919,2.752799852,2.121382001,SP60
Lawlor 1982,ES387,CC112,Central Baja California,Monserrate,Mammals,Rodentia,Heteromyidae,Chaetodipus baileyi,Perognathus baileyi,Perognathus baileyi fornicatus,Herb,25.853427,25.853427,3.967639264,2.146408962,6,10,0,0.004614605,-111.036,25.687,1.412518119,1.297979244,1.136752266,0.227284937,-1.591335971,22.67749214,2.69149901,2.320810741,SP60
Lawlor 1982,ES388,CC113,"Hermosillo, Sonora",Tiburon,Mammals,Rodentia,Heteromyidae,Chaetodipus intermedius,Perognathus intermedius,Perognathus intermedius,Herb,14.48966392,11.24493679,0.720529673,0.440566553,23,10,-0.253517598,0.000261013,-112.353,28.986,1.161058312,3.082066934,0.43949059,0.180462634,-1.563715757,21.29118919,2.752799852,2.121382001,SP61
Lawlor 1982,ES389,CC114,"Hermosillo, Sonora",Tiburon,Mammals,Rodentia,Heteromyidae,Chaetodipus penicillatus,Perognathus penicillatus pricei,Perognathus penicillatus seri,Herb,18.34906439,14.32299329,0.670471574,1.832754525,17,18,-0.247712418,0.000988177,-112.353,28.986,1.263613925,3.082066934,0.43949059,0.180462634,-1.563715757,21.29118919,2.752799852,2.121382001,SP62
Banks 1967,ES391,CC115,Baja California,Angel de la Guarda,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus prietae,Perognathus spinatus guardia,Herb,16.6186036,15.45780499,1.348709285,1.299073931,18,11,-0.072408714,0.001007976,-113.401,29.287,1.220594529,2.968515636,1.083538451,0.116362854,-1.908153163,20.89718246,2.694891169,1.917242866,SP63
Banks 1967,ES392,CC115,Baja California,Mejia,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus prietae,Perognathus spinatus evermanni,Herb,16.6186036,15.3418032,1.348709285,0.957016761,18,23,-0.079941428,0.000535094,-113.571,29.557,1.220594529,0.389166084,1.431379849,0.131699792,-1.730746897,20.88799667,2.717285368,1.929418926,SP63
Banks 1967,ES393,CC115,Baja California,San Lorenzo Sur,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus prietae,Perognathus spinatus lorenzi,Herb,16.6186036,13.72246715,1.348709285,0.891292373,18,18,-0.191488339,0.000600282,-112.815,28.632,1.220594529,1.518908574,1.213809845,0.148558228,-1.724019695,20.70398521,2.718764502,2.010978002,SP63
Burt 1932,ES394,CC116,Central Baja California,Carmen,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus occultus,,Herb,19.40731385,19.88240324,0.709139822,2.606049634,33,5,0.024185084,0.003476495,-111.16,25.963,1.287965429,2.148726016,0.780389328,0.241915332,-1.564189566,22.44739342,2.70764769,2.364044171,SP63
Lawlor 1982,ES395,CC117,Central Baja California,Angel de la Guarda,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus guardia,Perognathus spinatus guardia,Herb,18.60610868,15.45780499,0.679863926,1.299073931,33,11,-0.185375897,0.000682525,-113.401,29.287,1.269655553,2.968515636,1.083538451,0.116362854,-1.908153163,20.89718246,2.694891169,1.917242866,SP63
Lawlor 1982,ES396,CC117,Central Baja California,Coronado,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus pullus,Perognathus spinatus pullus,Herb,18.60610868,17.89806267,0.679863926,1.843273898,33,7,-0.038797474,0.001555658,-113.508706,29.0739,1.269655553,0.929418926,0.301247089,0.078455817,-1.886921236,20.62212563,2.686299972,1.900476353,SP63
Lawlor 1982,ES397,CC117,Central Baja California,Danzante,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus seorsus,Perognathus spinatus seorsus,Herb,18.60610868,17.26628377,0.679863926,2.374114018,33,7,-0.074734265,0.002741352,-111.251,25.786,1.269655553,0.69019608,0.301247089,0.261107568,-1.484121631,22.51057243,2.695972718,2.3516997,SP63
Lawlor 1982,ES398,CC117,Central Baja California,Espiritu Santo,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus lambi,Perognathus spinatus lambi,Herb,18.60610868,16.04630873,0.679863926,1.779873456,33,8,-0.148011113,0.001578394,-110.342,24.482,1.269655553,1.924692703,0.788945727,0.181266199,-1.709829475,22.59442139,2.651953334,2.366422957,SP63
Lawlor 1982,ES399,CC117,Central Baja California,Magdalena,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus,Perognathus spinatus,Herb,18.60610868,17.89806267,0.679863926,0.883348688,33,10,-0.038797474,0.000284045,-112.114,25.345,1.269655553,2.462397998,0.000434077,0.366647485,-1.929455267,19.60025024,2.54950672,2.046729225,SP63
Lawlor 1982,ES400,CC117,Central Baja California,Mejia,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus ,Perognathus spinatus evermanni,Herb,18.60610868,15.3418032,0.679863926,0.957016761,33,23,-0.192908612,0.000209643,-113.571,29.557,1.269655553,0.389166084,1.431379849,0.131699792,-1.730746897,20.88799667,2.717285368,1.929418926,SP63
Lawlor 1982,ES401,CC117,Central Baja California,San Francisco,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus latijugularis,Perognathus spinatus latijugularis,Herb,18.60610868,14.32299329,0.679863926,1.189200854,33,9,-0.261623782,0.000806409,-110.575,24.83,1.269655553,0.667378229,0.90314427,0.219652002,-1.768439899,22.66386032,2.668396269,2.349296948,SP63
Lawlor 1982,ES402,CC117,Central Baja California,San Jose,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus bryanti,Perognathus spinatus bryanti,Herb,18.60610868,16.64908366,0.679863926,2.073567693,33,23,-0.111134771,0.000714875,-110.619,24.988,1.269655553,2.242317764,0.619197716,0.256000684,-1.668563343,22.71517563,2.679644032,2.398512903,SP63
Lawlor 1982,ES403,CC117,Central Baja California,San Lorenzo Sur,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus lorenzi,Perognathus spinatus lorenzi,Herb,18.60610868,13.77637552,0.679863926,0.893551023,33,18,-0.300534744,0.00027418,-112.815,28.632,1.269655553,1.518908574,1.213809845,0.148558228,-1.724019695,20.70398521,2.718764502,2.010978002,SP63
Lawlor 1982,ES404,CC117,Central Baja California,San Marcos,Mammals,Rodentia,Heteromyidae,Chaetodipus spinatus,Perognathus spinatus macrosensis,Perognathus spinatus macrosensis,Herb,18.60610868,13.24340931,0.679863926,0.935805415,33,17,-0.339989932,0.000334172,-112.1,27.217,1.269655553,1.478133428,0.691169934,0.173656763,-1.781915159,22.68186378,2.723485936,2.191870024,SP63
Allen 1938,ES407,CC118,Fukien,Hainan,Mammals,Chiroptera,Hipposideridae,Hipposideros pomona,Hipposideros gentilis sinensis,Hipposideros gentilis sinensis,Inver,12.25690848,11.53190416,0.143307305,0.420303212,10,2,-0.060972267,0.000677862,109.842,19.229,1.088380943,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP64
Nor 1996,ES408,CC119,Banggi,Balambangan,Mammals,Chiroptera,Hipposideridae,Hipposideros cervinus,Hipposideros cervinus,Hipposideros cervinus,Inver,8,8.15,0.292318588,1.265,2,18,0.018576386,0.002006002,116.924,7.265,0.903089987,2.053078443,1.322239975,0.589341357,-2.03393579,27.51527786,1.752386284,3.343093326,SP65
Nor 1996,ES409,CC120,Banggi,Balambangan,Mammals,Chiroptera,Hipposideridae,Hipposideros diadema,Hipposideros diadema,Hipposideros diadema,Inver,37.4,39,4.572,4,7,4,0.041890942,0.004764718,116.924,7.265,1.572871602,2.053078443,1.322239975,0.589341357,-2.03393579,27.51527786,1.752386284,3.343093326,SP66
"Schultz 1933, Geissmann 1993, Zihlman et al 2011",ES410,CC121,Java,Mentawai,Mammals,Primata,Hylobatidae,Hylobates moloch,Hylobates moloch,Hylobates klossii,Herb,6532,5800,536.972,632.634,5,6,-0.118855258,0.003334464,98.975,-1.413,3.815046176,3.605305046,2.156854928,0.800376855,-1.483556302,26.02575684,1.546056592,3.541809887,SP67
Angelici et al. 2003,ES411,CC122,Italy,Sicily,Mammals,Rodentia,Hystricidae,Hystrix cristata,Hystrix cristata,Hystrix cristata,Herb,7437.84378,6651.116175,203.5504585,254.8320374,24,11,-0.111796306,0.000164658,14.275,37.481,3.871447052,4.405858399,0.491501766,0.48783291,-1.749154229,15.4296608,2.769870765,2.709182665,SP68
Jacobs et al. 1996,ES412,CC123,New Mexico (see notes),Hawaii,Mammals,Chiroptera,Lasiuridae,Aeorestes cinereus,Lasiurus cinereus cinereus,Lasiurus cinereus semotus,Inver,28.1,16,3.557,1.86,39,74,-0.563180854,0.000593479,-155.6,19.7,1.44870632,4.018329609,3.556302621,0.428203027,-1.829652189,17.31005096,2.084521842,3.247430742,SP69
Albrecht et al. 1990,ES414,CC125,Madagascar,Anjouan ,Mammals,Primata,Lemuridae,Eulemur mongoz,Lemur mongoz,Lemur mongoz,Herb,2384.180262,2477.25877,48.76052482,49.11541551,21,11,0.038297254,5.57E-05,44.443,-12.211,3.377339088,2.627365857,2.594393655,0.748968066,-1.748929197,21.90942383,2.069517308,3.27933609,SP70
Albrecht et al. 1990,ES415,CC125,Madagascar,Moheli,Mammals,Primata,Lemuridae,Eulemur mongoz,Lemur mongoz,Lemur mongoz,Herb,2384.180262,2515.165989,48.76052482,38.76643016,21,3,0.053483441,9.91E-05,43.7,-12.3,3.377339088,2.333430144,2.658012351,0.767931641,-1.900378456,24.53899956,2.119075851,3.308660428,SP70
Sharples et al. 1996,ES416,CC126,Spain,Balearic Islands,Mammals,Lagomorpha,Leporidae,Oryctolagus cuniculus,Oryctolagus cuniculus,Oryctolagus cuniculus,Herb,740.318212,855.0503291,40.44840376,30.46944052,119,7,0.144080222,0.00020649,2.96,39.62,2.869418433,3.698274577,2.301032167,0.481166992,-2.031902789,15.66391087,2.754050401,2.770730376,SP71
Lawlor 1982,ES422,CC127,"Cape Region, Baja California Sur",Espiritu Santo,Mammals,Lagomorpha,Leporidae,Lepus californicus,Lepus californicus xanti,Lepus insularis,Herb,2333.098026,2899.150717,85.25099,103.0911833,5,5,0.217220829,0.000519922,-110.342,24.482,3.367932986,1.924692703,0.788945727,0.181266199,-1.709829475,22.59442139,2.651953334,2.366422957,SP72
Lawlor 1982,ES423,CC127,"Cape Region, Baja California Sur",Magdalena,Mammals,Lagomorpha,Leporidae,Lepus californicus,Lepus californicus xanti,Lepus californicus magdalenae,Herb,2333.098026,2330.106795,85.25099,82.85649491,5,5,-0.001282908,0.000519922,-112.114,25.345,3.367932986,2.462397998,0.000434077,0.366647485,-1.929455267,19.60025024,2.54950672,2.046729225,SP72
Nelson 1909,ES424,CC128,"Cape Region, Baja California Sur",Espiritu Santo,Mammals,Lagomorpha,Leporidae,Lepus californicus,Lepus californicus xanti,Lepus californicus,Herb,2333.098026,2899.150717,85.25099,103.0911833,5,5,0.217220829,0.000519922,-110.342,24.482,3.367932986,1.924692703,0.788945727,0.181266199,-1.709829475,22.59442139,2.651953334,2.366422957,SP72
