"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Sturnidae","Acridotheres tristis","Acridotheres tristis","Acridotheres tristis","","Male","Tarsus Length",38.973,39.015,0.668,1.287,4,4,38.9725,NA,0.668200319,NA,4,NA,39.015,NA,1.286973193,NA,4,NA,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,38.973,39.015,0.668,1.287
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Sturnidae","Acridotheres tristis","Acridotheres tristis","Acridotheres tristis","Omnivore","Male","Wing Length",141.75,138.75,3.403,1.708,4,4,141.75,NA,3.403429643,NA,4,NA,138.75,NA,1.707825128,NA,4,NA,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,141.75,138.75,3.403,1.708
"Higgins, Peter and Cowling 2006, Counsilman 1974","Vic, Australia","North Island (NZ)","Birds","Passeriformes","Sturnidae","Acridotheres tristis","Acridotheres tristis tristis","Acridotheres tristis tristis","","Male","Weight",126,130.5,13.41,8.2,5,32,126,NA,13.41,NA,5,NA,130.5,NA,8.2,NA,32,NA,175.77,-38.53,5.05587122048443,3.2174842074226,"No","Weight","Conspecific","No island rule","No",0.810124853515625,0.00951007614135742,11.0139646530151,386.87890625,1576.15002441406,0.709999365234375,0.00978847045898438,11.0745048522949,378.722412109375,1620.46362304688,0.77221298828125,0.0134838806152344,12.0418472290039,375.272705078125,1615.52258300781,0.77221298828125,-1.83911506355391,12.0418472290039,2.57434697777563,3.20831303329587,NA,126,130.5,13.41,8.2
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Pycnonotidae","Acritillas indica","Acritillas indica","Acritillas indica","","Female","Tarsus Length",17.975,17.91,1.073,0.73,4,4,NA,17.975,NA,1.072644707,NA,4,NA,17.91,NA,0.730342385,NA,4,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,17.975,17.91,1.073,0.73
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Pycnonotidae","Acritillas indica","Acritillas indica","Acritillas indica",NA,"Female","Wing Length",87.5,83.75,2.517,1.5,4,4,NA,87.5,NA,2.516611478,NA,4,NA,83.75,NA,1.5,NA,4,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,87.5,83.75,2.517,1.5
"Pigot et al. 2020","Cameroon","Sao Nicolau","Birds","Passeriformes","Acrocephalidae","Acrocephalus rufescens","Acrocephalus rufescens","Acrocephalus brevipennis","","Both","Tarsus Length",27.8775,26.3233333333333,1.250343286169,0.751895382843711,4,6,28.755,27,1.053589104,0.707106781,2,2,26.175,26.62,0.899536918,0.367695526,4,2,-24.271,16.615,2.53529412004277,2.86093721890145,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.236341723632813,0.0257774291992188,22.4233989715576,168.975570678711,185.850006103516,0.192936901855469,0.0218614929199219,22.5815811157227,170.926055908203,177.350006103516,0.147050793457031,0.0198747421264648,22.8876266479492,175.307144165039,156.912506103516,0.236341723632813,-1.57223112031081,22.4233989715576,2.22782392185438,2.26916257969445,NA,27.8775,26.3233333333333,1.250343286169,0.751895382843711
"Pigot et al. 2020","Cameroon","Sao Nicolau","Birds","Passeriformes","Acrocephalidae","Acrocephalus rufescens","Acrocephalus rufescens","Acrocephalus brevipennis","Invertebrate","Both","Wing Length",72.125,65.9166666666667,3.56779577133721,0.664580068096723,4,6,72.25,72,6.01040764,1.414213562,2,2,66.125,65.5,0.62915287,0.707106781,4,2,-24.271,16.615,2.53529412004277,2.86093721890145,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.236341723632813,0.0257774291992188,22.4233989715576,168.975570678711,185.850006103516,0.192936901855469,0.0218614929199219,22.5815811157227,170.926055908203,177.350006103516,0.147050793457031,0.0198747421264648,22.8876266479492,175.307144165039,156.912506103516,0.236341723632813,-1.57223112031081,22.4233989715576,2.22782392185438,2.26916257969445,NA,72.125,65.9166666666667,3.56779577133721,0.664580068096723
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Acrocephalidae","Acrocephalus stentoreus","Acrocephalus stentoreus","Acrocephalus stentoreus","","Male","Tarsus Length",27.353,27.343,1.719,1.108,4,4,27.3525,NA,1.71894105,NA,4,NA,27.3425,NA,1.107651419,NA,4,NA,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,27.353,27.343,1.719,1.108
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Acrocephalidae","Acrocephalus stentoreus","Acrocephalus stentoreus","Acrocephalus stentoreus","Invertebrate","Male","Wing Length",84.5,78.75,5.323,1.258,4,4,84.5,NA,5.322906474,NA,4,NA,78.75,NA,1.258305739,NA,4,NA,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,84.5,78.75,5.323,1.258
"Pigot et al. 2020","Vietnam","Taiwan","Birds","Passeriformes","Timaliidae","Actinodura souliei","Actinodura souliei","Actinodura morrisoniana","","Male","Tarsus Length",32.833,27.05,0.85,0.212,3,2,32.83333333,NA,0.850490055,NA,3,NA,27.05,NA,0.212132034,NA,2,NA,120.66,23.776,4.53790720385597,2.15442701651311,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.614572021484375,0.0256461578369141,22.1241035461426,427.039276123047,2188.39990234375,0.701883642578125,0.0317298645019531,19.5794429779053,398.937744140625,2288.84887695312,0.599242626953125,0.0201890167236328,20.4277744293213,404.855682373047,2116.59985351562,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,NA,32.833,27.05,0.85,0.212
"Pigot et al. 2020","Vietnam","Taiwan","Birds","Passeriformes","Timaliidae","Actinodura souliei","Actinodura souliei","Actinodura morrisoniana","Invertebrate","Male","Wing Length",93.667,82,0.289,1.414,3,2,93.66666667,NA,0.288675135,NA,3,NA,82,NA,1.414213562,NA,2,NA,120.66,23.776,4.53790720385597,2.15442701651311,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.614572021484375,0.0256461578369141,22.1241035461426,427.039276123047,2188.39990234375,0.701883642578125,0.0317298645019531,19.5794429779053,398.937744140625,2288.84887695312,0.599242626953125,0.0201890167236328,20.4277744293213,404.855682373047,2116.59985351562,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,NA,93.667,82,0.289,1.414
"Pigot et al. 2020","Uganda","Madagascar","Birds","Charadriiformes","Jacanidae","Actophilornis africanus","Actophilornis africanus","Actophilornis albinucha","","Both","Tarsus Length",66.9,67.325,5.05634914392521,1.66207701402057,4,4,64.25,69.55,5.586143571,4.171930009,2,2,67.65,67,2.333452378,1.555634919,2,2,46.69,-19.024,5.76855226966619,2.62325032443115,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.470755517578125,0.00633184928894043,20.2284965515137,174.540313720703,1568.01000976562,0.45777314453125,0.00691799163818359,18.9078063964844,209.944717407227,1579.25915527344,0.4362435546875,0.00731922607421875,20.3580513000488,208.789413452148,1508.23718261719,0.4362435546875,-2.07991707362871,20.3580513000488,2.31970847423504,3.17846964325927,NA,66.9,67.325,5.05634914392521,1.66207701402057
"Pigot et al. 2020","Uganda","Madagascar","Birds","Charadriiformes","Jacanidae","Actophilornis africanus","Actophilornis africanus","Actophilornis albinucha","Invertebrate","Both","Wing Length",155.75,163.75,13.0224165703948,15.8613786721077,4,4,144.5,167,0.707106781,1.414213562,2,2,155.5,172,21.92031022,1.414213562,2,2,46.69,-19.024,5.76855226966619,2.62325032443115,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.470755517578125,0.00633184928894043,20.2284965515137,174.540313720703,1568.01000976562,0.45777314453125,0.00691799163818359,18.9078063964844,209.944717407227,1579.25915527344,0.4362435546875,0.00731922607421875,20.3580513000488,208.789413452148,1508.23718261719,0.4362435546875,-2.07991707362871,20.3580513000488,2.31970847423504,3.17846964325927,NA,155.75,163.75,13.0224165703948,15.8613786721077
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Aegithinidae","Aegithina tiphia","Aegithina tiphia","Aegithina tiphia","","Male","Tarsus Length",20.963,18.89,1.272,0.403,4,4,20.9625,NA,1.272382935,NA,4,NA,18.89,NA,0.402823369,NA,4,NA,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,20.963,18.89,1.272,0.403
"Pigot et al. 2020","India","Sri Lanka","Birds","Passeriformes","Aegithinidae","Aegithina tiphia","Aegithina tiphia","Aegithina tiphia","Invertebrate","Male","Wing Length",63.5,61.5,1.732,1,4,4,63.5,NA,1.732050808,NA,4,NA,61.5,NA,1,NA,4,NA,80.714,7.74,4.8169700377573,1.95424733490676,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.75954453125,0.0147126647949219,26.4967594146729,146.125701904297,1768.75,0.732277978515625,0.0137956802368164,26.5609512329102,136.111114501953,1772.21203613281,0.73955419921875,0.0143727523803711,25.914306640625,103.359786987305,2077.4638671875,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,NA,63.5,61.5,1.732,1
"Pigot et al. 2020","Australia","New Guinea","Birds","Apodiformes","Aegothelidae","Aegotheles cristatus","Aegotheles cristatus","Aegotheles bennettii","","Female","Tarsus Length",23.65,18.867,0.778,0.551,2,3,NA,23.65,NA,0.777817459,NA,2,NA,18.86666667,NA,0.550757055,NA,3,141.814,-5.752,5.89528604782638,2.18469426933435,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.7913337890625,0.0374270416259766,26.4234008789062,72.2477188110352,4836.5,0.779418603515625,0.0392946105957031,25.7510147094727,69.9688415527344,4882.904296875,0.770036767578125,0.0354534576416016,22.6774826049805,57.5012283325195,5058.26708984375,0.770036767578125,-1.43826127218963,22.6774826049805,1.75967712212158,3.70400175750796,NA,23.65,18.867,0.778,0.551
"Pigot et al. 2020","Australia","New Guinea","Birds","Apodiformes","Aegothelidae","Aegotheles cristatus","Aegotheles cristatus","Aegotheles bennettii","Invertebrate","Female","Wing Length",138,123.333,2.828,1.528,2,3,NA,138,NA,2.828427125,NA,2,NA,123.3333333,NA,1.527525232,NA,3,141.814,-5.752,5.89528604782638,2.18469426933435,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.7913337890625,0.0374270416259766,26.4234008789062,72.2477188110352,4836.5,0.779418603515625,0.0392946105957031,25.7510147094727,69.9688415527344,4882.904296875,0.770036767578125,0.0354534576416016,22.6774826049805,57.5012283325195,5058.26708984375,0.770036767578125,-1.43826127218963,22.6774826049805,1.75967712212158,3.70400175750796,NA,138,123.333,2.828,1.528
"Higgins 1999","Australia","Tasmania","Birds","Caprimulgiformes","Aegothelidae","Aegotheles cristatus","Aegotheles cristatus cristatus","Aegotheles cristatus tasmanicus","","Male","Weight",44,44,4.81,10.6,22,17,44,NA,4.81,NA,22,NA,44,NA,10.6,NA,17,NA,146.5,-42.1,4.80317698254222,2.38021305126818,"No","Weight","Conspecific","No island rule","Yes",0.655225146484375,0.00678854064941406,7.75988245010376,351.682373046875,1121.66003417969,0.6280126953125,0.0134871017456055,8.81951236724854,360.283264160156,882.468811035156,0.698959326171875,0.0104175621032715,8.77623271942139,327.989532470703,1452.6142578125,0.698959326171875,-1.94242661746699,8.77623271942139,2.51585998376426,3.16215030256729,NA,44,44,4.81,10.6
"Pigot et al. 2020","China","Hainan","Birds","Passeriformes","Nectariniidae","Aethopyga latouchii","Aethopyga latouchii","Aethopyga christinae",NA,"Male","Tarsus Length",14.2,13.95,0.707,0.071,2,2,14.2,NA,0.707106781,NA,2,NA,13.95,NA,0.070710678,NA,2,NA,109.842,19.229,4.51719589794997,1.23047446736116,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.7411548828125,0.0448942443847656,23.9096126556396,364.738250732422,1695.34997558594,0.753562060546875,0.0406520629882813,23.5961990356445,372.120269775391,1676.95324707031,0.67702998046875,0.0319391418457031,23.9309253692627,391.678314208984,1594.85705566406,0.67702998046875,-1.48228771957217,23.9309253692627,2.59292952692165,3.20272176405885,NA,14.2,13.95,0.707,0.071
"Pigot et al. 2020","China","Hainan","Birds","Passeriformes","Nectariniidae","Aethopyga latouchii","Aethopyga latouchii","Aethopyga christinae",NA,"Male","Wing Length",49.5,47.75,2.121,4.596,2,2,49.5,NA,2.121320344,NA,2,NA,47.75,NA,4.596194078,NA,2,NA,109.842,19.229,4.51719589794997,1.23047446736116,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.7411548828125,0.0448942443847656,23.9096126556396,364.738250732422,1695.34997558594,0.753562060546875,0.0406520629882813,23.5961990356445,372.120269775391,1676.95324707031,0.67702998046875,0.0319391418457031,23.9309253692627,391.678314208984,1594.85705566406,0.67702998046875,-1.48228771957217,23.9309253692627,2.59292952692165,3.20272176405885,NA,49.5,47.75,2.121,4.596
"Pigot et al. 2020","Borneo","Samar","Birds","Passeriformes","Nectariniidae","Aethopyga siparaja","Aethopyga siparaja","Aethopyga bella","","Male","Tarsus Length",13.55,12.15,0.212,0.495,2,2,13.55,NA,0.212132034,NA,2,NA,12.15,NA,0.494974747,NA,2,NA,125.148,11.67,4.12804367382646,1.23807120613056,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.837455859375,0.0120559577941895,25.2742080688477,139.029495239258,3370.7900390625,0.799796484375,0.0212488098144531,25.6883773803711,126.885108947754,3500.20361328125,0.758182958984375,0.0225295104980469,26.1694831848145,117.148765563965,3441.55419921875,0.758182958984375,-1.62838710768197,26.1694831848145,2.06873771664973,3.53675461341795,NA,13.55,12.15,0.212,0.495
"Pigot et al. 2020","Borneo","Samar","Birds","Passeriformes","Nectariniidae","Aethopyga siparaja","Aethopyga siparaja","Aethopyga bella","Omnivore","Male","Wing Length",49.5,39,0.707,1.414,2,2,49.5,NA,0.707106781,NA,2,NA,39,NA,1.414213562,NA,2,NA,125.148,11.67,4.12804367382646,1.23807120613056,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.837455859375,0.0120559577941895,25.2742080688477,139.029495239258,3370.7900390625,0.799796484375,0.0212488098144531,25.6883773803711,126.885108947754,3500.20361328125,0.758182958984375,0.0225295104980469,26.1694831848145,117.148765563965,3441.55419921875,0.758182958984375,-1.62838710768197,26.1694831848145,2.06873771664973,3.53675461341795,NA,49.5,39,0.707,1.414
"Pigot et al. 2020","Sierra Leone","Sao Tome","Birds","Psittaciformes","Psittacidae","Agapornis pullarius","Agapornis pullarius","Agapornis pullarius","","Male","Tarsus Length",12.198,11.16,1.611,0.396,4,2,12.1975,NA,1.611052968,NA,4,NA,11.16,NA,0.395979797,NA,2,NA,6.616,0.234,2.931457870689,2.37657878181941,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.69247353515625,0.0382598754882813,22.1624374389648,84.6667175292969,2569.75,0.57841728515625,0.0311447937011719,23.3154754638672,83.818359375,2291.21850585938,0.569466943359375,0.0320389739990234,23.3106327056885,84.8928451538086,2333.31201171875,0.69247353515625,-1.40605108208798,22.1624374389648,1.92771272279815,3.40989087473144,NA,12.198,11.16,1.611,0.396
