"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Forsman et al. 2011","Sweden (Granskar and Uppsala)","Angskar","Mammals","Rodentia","Cricetidae","Microtus agrestis","Microtus agrestis","Microtus agrestis","","Both","Length",111.11,121,7.786,11.5,73,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.275,59.536,-1.53461714855158,1.35604498868723,"Yes","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","Yes",0.370390551757812,0.0480633880615234,6.27259731292725,650.245056152344,494.600006103516,0.392681909179688,0.0381850280761719,6.10166358947754,657.132263183594,532.564514160156,0.36769814453125,0.0461772705078125,6.18728399276733,655.307739257812,520.840942382812,0.370390551757812,-1.30924246498372,6.27259731292725,2.81307705891648,2.69425411738461,NA,111.11,121,7.786,11.5
"Albrecht et al. 1990","Madagascar","Anjouan ","Mammals","Primata","Lemuridae","Eulemur mongoz","Lemur mongoz","Lemur mongoz","","Unsexed","Skull",79.7,80.7,1.63,1.6,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.443,-12.211,2.62736585659273,2.59439365544904,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","No island rule","Yes",0.74896806640625,0.0168266937255859,21.909423828125,117.359245300293,1902.55004882812,0.70015390625,0.0137287521362305,24.3841209411621,122.035858154297,1800.94555664062,0.637313134765625,0.0190365951538086,24.3873901367188,121.911392211914,1781.4208984375,0.74896806640625,-1.74892919691896,21.909423828125,2.06951730803553,3.27933609022263,NA,79.7,80.7,1.63,1.6
"West 2017","New Zealand South Island","Antipodes","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","","Both","Weight",20.177,21.438,2.582,3.5,215,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.7756,-49.6643,1.32159843046534,2.86510456712979,"No","Weight","Conspecific","Island rule","No",0.66845712890625,0.0126496910095215,7.96129417419434,263.994262695312,808.849975585938,0.605058203125,0.0326666625976562,7.91102981567383,263.193725585938,815.169982910156,0.605058203125,0.0326666625976562,7.91102981567383,263.193725585938,815.169982910156,0.66845712890625,-1.86487717971324,7.96129417419434,2.42159448858634,2.90786797672078,NA,20.177,21.438,2.582,3.5
"Melton 1982","Princess Royal","Aristazabal","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus macrorhinus","Peromyscus maniculatus macrorhinus","","Both","Length",100.9,100.3,7.4,5.1,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.099,52.6563,2.6232492903979,0.425044874551389,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","Yes",0.64774404296875,0.0324206298828125,8.21355533599854,459.541442871094,3677.80004882812,0.616137158203125,0.041614013671875,8.34959697723389,420.606689453125,3601.27758789062,0.61633056640625,0.0384132751464844,8.3534107208252,419.601593017578,3567.67041015625,0.64774404296875,-1.4759853691628,8.21355533599854,2.66232468351023,3.5655881142302,NA,100.9,100.3,7.4,5.1
"West 2017","New Zealand South Island","Auckland","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","","Both","Weight",20.177,22.8857142857143,2.582,2.40250090156291,215,28,NA,NA,NA,NA,NA,NA,23.1,22.5,2.8,1.5,18,10,166.1196,-50.6218,2.66252173791012,2.56820289783428,"No","Weight","Conspecific","Island rule","No",0.6255287109375,0.0142765731811523,7.36182546615601,173.495971679688,1548.93005371094,0.544431396484375,0.0222208190917969,7.60864162445068,167.2763671875,1526.48352050781,0.533051904296875,0.02275078125,7.67852830886841,165.931167602539,1521.98461914062,0.6255287109375,-1.81597405514674,7.36182546615601,2.23928939556728,3.19003180641431,NA,20.177,22.8857142857143,2.582,2.40250090156291
"Hill 1960","Malay Peninsula","Aur","Mammals","Rodentia","Sciuridae","Callosciurus notatus","Callosciurus notatus","Callosciurus notatus","","Unsexed","Length",198.381,157,11.705,5.173,63,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.522,2.4475,0.857332496431269,1.7888821774169,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.567839599609375,0.0244873596191406,26.1495609283447,62.6210060119629,2553,0.571578466796875,0.0253430572509766,26.1495609283447,62.6210060119629,2553,0.577492333984375,0.0271972808837891,26.0430717468262,59.8650588989258,2643.23876953125,0.567839599609375,-1.59367515324129,26.1495609283447,1.79672004031594,3.40705081480425,NA,198.381,157,11.705,5.173
"Hill 1960","Malay Peninsula","Aur","Mammals","Rodentia","Muridae","Maxomys surifer","Maxomys surifer","Maxomys surifer","","Unsexed","Length",189.083,202,12.229,8.102,96,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.522,2.4475,0.857332496431269,1.7888821774169,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.567839599609375,0.0244873596191406,26.1495609283447,62.6210060119629,2553,0.571578466796875,0.0253430572509766,26.1495609283447,62.6210060119629,2553,0.577492333984375,0.0271972808837891,26.0430717468262,59.8650588989258,2643.23876953125,0.567839599609375,-1.59367515324129,26.1495609283447,1.79672004031594,3.40705081480425,NA,189.083,202,12.229,8.102
"Sargis et al. 2018","Mainland SE Asia","Aur","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","","Both","Skull",48.4262962955556,47.93,1.29482184554557,0.365513337512119,81,6,48.80138889,48.12622222,1.236428388,1.274769656,36,45,47.8,48.06,0.378021163,0.37469988,3,3,104.522,2.4475,0.857332496431269,1.7888821774169,"No","log10(mass,g) = -2.8722  +3.1651*log10(Skull mm), r2 = 0.9801, own model, All species","Conspecific","Island rule","Yes",0.567839599609375,0.0244873596191406,26.1495609283447,62.6210060119629,2553,0.571578466796875,0.0253430572509766,26.1495609283447,62.6210060119629,2553,0.577492333984375,0.0271972808837891,26.0430717468262,59.8650588989258,2643.23876953125,0.567839599609375,-1.59367515324129,26.1495609283447,1.79672004031594,3.40705081480425,NA,48.4262962955556,47.93,1.29482184554557,0.365513337512119
"Hill 1960","Malay Peninsula","Aur","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","","Unsexed","Length",177.699,186,8.817,4.682,146,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.522,2.4475,0.857332496431269,1.7888821774169,"No","All: log10(BM,g) = -4.1505 +2.841*log10(length, mm) (r2 = 0.9769)","Conspecific","No island rule","Yes",0.567839599609375,0.0244873596191406,26.1495609283447,62.6210060119629,2553,0.571578466796875,0.0253430572509766,26.1495609283447,62.6210060119629,2553,0.577492333984375,0.0271972808837891,26.0430717468262,59.8650588989258,2643.23876953125,0.567839599609375,-1.59367515324129,26.1495609283447,1.79672004031594,3.40705081480425,NA,177.699,186,8.817,4.682
"Bromham and Cardillo 2007","Shikoku (Japan)","Awashima island","Mammals","Primata","Cercopithecidae","Macaca fuscata","Macaca fuscata","Macaca fuscata","","Both","Weight",9200,9524.13793103448,565.685,2306.17729036197,3,29,11200,8200,NA,565.69,1,2,10800,7100,1580,1260,19,10,139.241,38.464,0.993876914941211,1.27877645795564,"No","Weight","Conspecific","Island rule","Yes",0.609639697265625,0.0302892974853516,12.3414583206177,821.245300292969,2079.5,0.456865478515625,0.0409800598144531,12.3178386688232,860.585205078125,2040.75561523438,0.5198779296875,0.0250427062988281,10.5202541351318,895.851928710938,1844.2255859375,0.609639697265625,-1.50460418762595,12.3414583206177,2.91447289725561,3.31795892470095,NA,9200,9524.13793103448,565.685,2306.17729036197
"Bromham and Cardillo 2007","Honshu, Japan","Awashima island","Mammals","Primata","Cercopithecidae","Macaca fuscata","Macaca fuscata","Macaca fuscata","","Both","Weight",9761.65048543689,9524.13793103448,2354.4057702321,2306.17729036197,206,29,11400,8700,2440,1560,81,125,10800,7100,1580,1260,19,10,139.241,38.464,0.993876914941211,1.27877645795564,"No","Weight","Conspecific","Island rule","Yes",0.609639697265625,0.0302892974853516,12.3414583206177,821.245300292969,2079.5,0.456865478515625,0.0409800598144531,12.3178386688232,860.585205078125,2040.75561523438,0.5198779296875,0.0250427062988281,10.5202541351318,895.851928710938,1844.2255859375,0.609639697265625,-1.50460418762595,12.3414583206177,2.91447289725561,3.31795892470095,NA,9761.65048543689,9524.13793103448,2354.4057702321,2306.17729036197
"Abe 1996","Honshu, Japan","Awashima island","Mammals","Eulipotyphla","Talpidae","Mogera imaizumii","Mogera imaizumii","Mogera imaizumii","","Unsexed","Skull",34.399,35.39,1.21,NA,252,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.241,38.464,0.993876914941211,1.27877645795564,"No","log10(mass,g) = -2.8722  +3.1651*log10(Skull mm), r2 = 0.9801, own model, All species","Conspecific","No island rule","Yes",0.609639697265625,0.0302892974853516,12.3414583206177,821.245300292969,2079.5,0.456865478515625,0.0409800598144531,12.3178386688232,860.585205078125,2040.75561523438,0.5198779296875,0.0250427062988281,10.5202541351318,895.851928710938,1844.2255859375,0.609639697265625,-1.50460418762595,12.3414583206177,2.91447289725561,3.31795892470095,NA,34.399,35.39,1.21,NA
"Meiri et al 2006","Ellesmere","Axel Heiberg","Mammals","Carnivora","Canidae","Canis lupus","Canis lupus","Canis lupus","","Both","CBL",231.15,229.84,NA,8.202,13,2,237.93,223.24,NA,NA,7,6,235.64,224.04,NA,NA,1,1,-90.766,79.433,4.63526252199358,2.66275877579899,"No","log10(mass,kg) = -5.1807 + 2.848*log10(CBL mm), r2 = 0.88, Van Valkenburgh, Carnivora. CANIDS","Conspecific","Island rule","Yes",0.0333243469238281,0.00894753570556641,-19.5802116394043,1473.33459472656,141.350006103516,0.0459253326416016,0.0106509216308594,-19.2703495025635,1522.43933105469,136.787994384766,0.00143198833465576,0.00796886978149414,-21.0625858306885,1488.06225585938,149.894500732422,0.00143198833465576,-2.047262281436,-21.0625858306885,3.17262110110946,2.17578569992384,NA,231.15,229.84,NA,8.202
"Fooden et al 1993","Mainland Asia (SE Asia)","Ba","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","","Both","Skull",109.745084733898,115.633333333333,8.92901490775219,8.7134398106221,59,3,118.2111538,103.0748485,4.177996596,5.172107501,26,33,120.65,105.6,0.92,0,2,1,106.5591,8.6457,1.93951925261862,-1.04095860767891,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","Island rule","Yes",0.631412255859375,0.0215338424682617,26.6241912841797,103.146636962891,2066.53002929688,0.566580859375,0.0251268188476563,26.786413192749,100.116104125977,2033.78625488281,0.566580859375,0.0251268188476563,26.786413192749,100.116104125977,2033.78625488281,0.631412255859375,-1.64716474611566,26.6241912841797,2.01345507261679,3.31524172051208,NA,109.745084733898,115.633333333333,8.92901490775219,8.7134398106221
"Koopman 1979","New Guinea","Bagabag","Mammals","Chiroptera","Pteropodidae","Syconycteris australis","Syconycteris australis","Syconycteris australis","","unsexed","CBL",24.45,23.6,1.767766953,0.424264069,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.2278,-4.7858,1.56820172406699,1.63749973618252,"No","log10(mass,g) = -1.7139  +2.2268*log10(CBL mm), r2 = 0.746 own model, Chiroptera","Conspecific","No island rule","Yes",0.64629130859375,0.0198665023803711,26.0351638793945,32.1591644287109,3190.5,0.675883447265625,0.0256482391357422,25.8052558898926,29.8546962738037,3202.57495117188,0.675883447265625,0.0256482391357422,25.8052558898926,29.8546962738037,3202.57495117188,0.64629130859375,-1.68055034078619,26.0351638793945,1.50730475622336,3.50385874895841,NA,24.45,23.6,1.767766953,0.424264069
"Granjon and Cheylan 1990","Provance ","Bagaud","Mammals","Rodentia","Muridae","Rattus rattus","Rattus rattus","Rattus rattus","","Both","CBL",42.6,45.7,1.9,1.78,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3628,43.0137,-0.346787486224656,0.875119165462568,"No","Rodentia: log10(BM,g) =-3.753 +3.7181*log10(CBL, mm)","Conspecific","Island rule","Yes",0.60297421875,0.00983609237670898,15.4641494750977,500.983062744141,735.239990234375,0.58690107421875,0.00834496994018555,14.4282608032227,576.657409667969,743.969604492188,0.573589892578125,0.0111375747680664,12.7363872528076,599.922607421875,819.55712890625,0.60297421875,-1.96512730130185,15.4641494750977,2.69982304346984,2.86642912061118,NA,42.6,45.7,1.9,1.78
"Fooden et al 1993","Borneo","Balabac","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","","Male","Skull",114.915,116.3,4.223,0.57,59,2,114.9147458,98.71349206,4.222533667,3.005568516,59,63,116.3,NA,0.57,NA,2,NA,117.02,7.95,2.48572142648158,-0.0963674839157623,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","Island rule","Yes",0.787592822265625,0.0114572074890137,27.0687160491943,59.7149085998535,1958.9599609375,0.537477734375,0.0258913818359375,27.3126201629639,55.6620025634766,1993.89331054688,0.64330087890625,0.0165647720336914,27.4167098999023,56.1741523742676,2206.31909179688,0.787592822265625,-1.90457930182086,27.0687160491943,1.77608277190546,3.29202555956717,NA,114.915,116.3,4.223,0.57
"Meiri et al 2006","Palawan","Balabac","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","","Female","CBL",95.9,94.37,NA,NA,4,2,NA,95.9,NA,NA,NA,4,NA,94.37,NA,NA,NA,2,117.02,7.95,2.48572142648158,-0.0963674839157623,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.787592822265625,0.0114572074890137,27.0687160491943,59.7149085998535,1958.9599609375,0.537477734375,0.0258913818359375,27.3126201629639,55.6620025634766,1993.89331054688,0.64330087890625,0.0165647720336914,27.4167098999023,56.1741523742676,2206.31909179688,0.787592822265625,-1.90457930182086,27.0687160491943,1.77608277190546,3.29202555956717,NA,95.9,94.37,NA,NA
"Chasen and Kloss 1931","Borneo","Balambangan","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","","Both","Length",235.9,220.59999998,9.43339222483965,4.66904702397516,10,5,241,230.8,11.1579568,3.271085447,5,5,224,218.3333333,5.656854249,2.886751346,2,3,116.924,7.265,2.05307844348342,1.32223997493115,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,235.9,220.59999998,9.43339222483965,4.66904702397516
"Nor 1996","Banggi","Balambangan","Mammals","Chiroptera","Pteropodidae","Cynopterus brachyotis","Cynopterus brachyotis","Cynopterus brachyotis","","Both","Weight",36.7769230769231,30.6375,4.10043775023957,1.60818220360753,13,8,37.3,35.6,4.4,3.6,9,4,31.7,30,0.75,1.7,3,5,116.924,7.265,2.05307844348342,1.32223997493115,"No","Weight","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,36.7769230769231,30.6375,4.10043775023957,1.60818220360753
"Nor 1996","Banggi","Balambangan","Mammals","Chiroptera","Pteropodidae","Eonycteris spelaea","Eonycteris spelaea","Eonycteris spelaea","","Male","Weight",53.5,48.6,2.121,8.1,2,5,53.5,NA,2.12,NA,2,NA,48.6,NA,8.1,NA,5,NA,116.924,7.265,2.05307844348342,1.32223997493115,"No","Weight","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,53.5,48.6,2.121,8.1
"Nor 1996","Banggi","Balambangan","Mammals","Chiroptera","Hipposideridae","Hipposideros cervinus","Hipposideros cervinus","Hipposideros cervinus","","Both","Weight",8,8.05,NA,1.30755721953303,2,18,8,8,NA,NA,1,1,7.7,8.6,1.4,1,11,7,116.924,7.265,2.05307844348342,1.32223997493115,"No","Weight","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,8,8.05,NA,1.30755721953303
"Nor 1996","Banggi","Balambangan","Mammals","Chiroptera","Hipposideridae","Hipposideros diadema","Hipposideros diadema","Hipposideros diadema","","Both","Weight",36.5,39,4.64846928210423,4.76219837190066,7,4,39.5,35.3,6.36,4,2,5,42,36,0,5.66,2,2,116.924,7.265,2.05307844348342,1.32223997493115,"No","Weight","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,36.5,39,4.64846928210423,4.76219837190066
"Nor 1996","Banggi","Balambangan","Mammals","Rodentia","Muridae","Maxomys surifer","Maxomys surifer","Maxomys surifer","","Both","Weight",135.768181818182,159.346666666667,34.3655057726929,29.3962185776788,22,15,138.7,125.8,36.6,26.1,17,5,165,143.8,27.3,33.3,11,4,116.924,7.265,2.05307844348342,1.32223997493115,"No","Weight","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,135.768181818182,159.346666666667,34.3655057726929,29.3962185776788
"Chasen and Kloss 1931","Borneo","Balambangan","Mammals","Rodentia","Muridae","Maxomys whiteheadi","Maxomys whiteheadi","Maxomys whiteheadi","","Male","Length",123.2222222,131.6,7.137537702,5.458937626,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.924,7.265,2.05307844348342,1.32223997493115,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.589341357421875,0.00824834899902344,27.5152778625488,56.5439682006836,2203.39990234375,0.599623193359375,0.0139717361450195,27.4840545654297,57.0827827453613,2189.3701171875,0.6316302734375,0.0131560348510742,27.4610919952393,57.726203918457,2119.88720703125,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,NA,123.2222222,131.6,7.137537702,5.458937626
