"Reference","ID","CommonControl","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","guild","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","RR","var","Long_i","Lat_i","logmass","Island_km2","Dist_near_mainland","NDVI","SDNDVI","tmean","tseas","prec","Archipielago","Phylogeny","Data_source_type"
"Chasen and Kloss 1931","ES61","CC51","Borneo","Balambangan","Mammals","Rodentia","Muridae","Niviventer cremoriventer","Niviventer cremoriventer","Niviventer cremoriventer","Herb","Male","Length",104.174707399268,92.6582122899382,7.49111614021403,10.6497721260518,2,2,-0.117151781983057,0.00919061571907318,116.924,7.265,2.01776228930631,2.05307844348342,1.32223997493115,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,"No","Conspecific","No island rule"
"Nor 1996","ES62","CC52","Banggi","Balambangan","Mammals","Rodentia","Muridae","Niviventer cremoriventer","Niviventer cremoriventer","Niviventer cremoriventer","Herb","Both","Weight",62.32,78.55,11.5849327432949,10.8621229179988,10,8,0.231452963139137,0.00584593960603328,116.924,7.265,1.79462744466451,2.05307844348342,1.32223997493115,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,"No","Conspecific","No island rule"
"Nor 1996","ES63","CC53","Banggi","Balambangan","Mammals","Chiroptera","Pteropodidae","Rousettus amplexicaudatus","Rousettus amplexicaudatus","Rousettus amplexicaudatus","Herb","Both","Weight",68.25,62.4125,4.11130555095742,6.6,4,8,-0.0894118582383415,0.00230501273212026,116.924,7.265,1.83410265571279,2.05307844348342,1.32223997493115,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,"No","Conspecific","No island rule"
"Nor 1996","ES64","CC54","Banggi","Balambangan","Mammals","Rodentia","Muridae","Sundamys muelleri","Sundamys muelleri","Sundamys muelleri","Omn","Both","Weight",238.25,213.75,40.3852891403215,48.3883794227281,20,20,-0.108513434717442,0.00399900730282666,116.924,7.265,2.37703290931036,2.05307844348342,1.32223997493115,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,"No","Conspecific","No island rule"
"Nor 1996","ES65","CC55","Banggi","Balambangan","Mammals","Scandentia","Tupaiidae","Tupaia minor","Tupaia minor","Tupaia minor","Inver","Both","Weight",57.5333333333333,62.3333333333333,14.759038812425,10.322962107199,6,6,0.080131838205259,0.0155390169867623,116.924,7.265,1.75991953665953,2.05307844348342,1.32223997493115,0.589341357421875,-2.03393578992158,27.5152778625488,1.75238628358729,3.3430933258479,"No","Conspecific","No island rule"
"Sinclair 1998","ES66","CC56","Australia","Bald Island","Mammals","Diprotodontia","Macropodidae","Setonix brachyurus","Setonix brachyurus","Setonix brachyurus","Herb","Both","Weight",3333.636667,3012.92352941176,600.560751242952,453.382793914827,30,17,-0.101152920674745,0.00241382490777825,118.467,-34.922,3.52291826432353,0.893534294149167,0.146438135285775,0.56019453125,-1.81189685503259,15.3363933563232,2.42523137130003,2.88876900812687,"No","Conspecific","No island rule"
"Sharples et al. 1996","ES67","CC57","Spain","Balearic Islands","Mammals","Lagomorpha","Leporidae","Oryctolagus cuniculus","Oryctolagus cuniculus","Oryctolagus cuniculus","Herb","Unknown","CBL",740.31821198198,855.050329097686,40.4484037628927,30.4694405198587,119,7,0.14408022168644,0.000206489573495589,2.96,39.62,2.86941843324819,3.69827457667437,2.30103216713096,0.4811669921875,-2.0319027889097,15.6639108657837,2.75405040052569,2.77073037583745,"Yes","Conspecific","No island rule"
"Kitchener et al 1993","ES68","CC58","Java","Bali","Mammals","Chiroptera","Pteropodidae","Aethalops alecto","Aethalops alecto ocypete","Aethalops alecto boeadii","Herb","Unsexed","Length",13.4919787634439,14.0611850649608,0.471493881518202,0.694350839706569,5,7,0.0413228259137662,0.000592598071851761,115.155,-8.274,1.13007564893235,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","No island rule"
"Maharadatunkamsi et al. 2003","ES69","CC59","Java","Bali","Mammals","Chiroptera","Pteropodidae","Eonycteris spelaea","Eonycteris spelaea","Eonycteris spelaea","Herb","Both","Skull",98.8897360759073,105.380968148574,2.8377054700043,2.57464865362993,17,8,0.0635765995395776,0.000123051891204925,115.155,-8.274,1.99515121781642,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","No island rule"
"Meiri et al 2006","ES70","CC60","Java","Bali","Mammals","Carnivora","Felidae","Prionailurus bengalensis","Felis bengalensis","Felis bengalensis","Carn","Both","CBL",2999.0156583423,2817.0416690647,144.33397492526,106.169196196497,42,6,-0.0625968401559867,0.000291881331991472,115.155,-8.274,3.47697873328667,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","Island rule"
"Fooden et al 1993","ES71","CC61","Java","Bali","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",7527.11503856484,7273.45632789358,767.758864955429,663.4401015466,70,12,-0.0342802374538027,0.000841956755349467,115.155,-8.274,3.87662855350367,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","Island rule"
"Meiri et al 2006","ES72","CC62","Java","Bali","Mammals","Carnivora","Felidae","Panthera tigris","Panthera tigris","Panthera tigris","Carn","Male","CBL",192193.84072032,147622.109712978,6054.19554179573,6907.04107814883,6,2,-0.263848754070871,0.00125996936506139,115.155,-8.274,5.2837394656216,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","Island rule"
"Mazak and Groves 2005","ES73","CC63","Mainland Asia","Bali","Mammals","Carnivora","Felidae","Panthera tigris","Panthera tigris corbetti","Panthera tigris balica","Carn","Both","CBL",158838.648784289,125688.858757582,10566.7177483317,9963.78502369904,39,6,-0.234079421377795,0.00116085484272394,115.155,-8.274,5.20095618393187,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","No island rule"
"Meiri et al 2006","ES74","CC64","Java","Bali","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Omn","Male","CBL",5842.09047486642,4254.17834826831,225.505931373423,268.871570832784,16,6,-0.317187050074541,0.000758867326622438,115.155,-8.274,3.76656827849015,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","Island rule"
"Kitchener et al 1994","ES75","CC65","Java","Bali","Mammals","Eulipotyphla","Soricidae","Suncus murinus","Suncus murinus","Suncus murinus","Inver","Both","Length",36.605279415691,37.2615034046822,3.34823353205675,5.45500450580275,45,4,0.0177682370495556,0.00554400595615459,115.155,-8.274,1.56354372626197,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","Island rule"
"Sody 1949","ES76","CC66","Java","Bali","Mammals","Carnivora","Viverridae","Viverricula indica","Viverra indica","Viverra indica","Carn","Female","Skull",1615.99248228793,1708.90132949034,43.6285796245894,42.6895937359191,15,4,0.055901358612077,0.000204601985013539,115.155,-8.274,3.20843933607442,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","No island rule"
"Meiri et al 2006","ES77","CC67","Java","Bali","Mammals","Carnivora","Viverridae","Viverricula indica","Viverricula indica","Viverricula indica","Carn","Both","CBL",2736.73887316336,2952.8912899837,136.054440631936,138.161834151272,28,6,0.0760177693860317,0.000453130629474927,115.155,-8.274,3.43723336103658,3.74973631556906,0.398113691730502,0.70758955078125,-1.7127583914303,23.3216743469238,1.79013910267233,3.32191741131671,"No","Conspecific","Island rule"
"Kitchener et al 1994","ES78","CC18","Seram","Banda Neira","Mammals","Eulipotyphla","Soricidae","Suncus murinus","Suncus murinus","Suncus murinus","Inver","Both","Length",18.7292772865047,31.2630242076235,1.31687901443661,1.90306176959773,30,8,0.512348134166412,0.00062797336907,129.904,-4.517,1.27252101941802,1,2.04139663327193,0.654670556640625,-1.53830428000839,25.9754791259766,1.84577959281192,3.42135709851314,"No","Conspecific","Island rule"
"Chasen and Kloss 1931","ES79","CC42","Borneo","Banggi","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","Omn","Both","Length",391.800982968517,312.593526334082,15.6677081238649,4.74314979937106,10,4,-0.22585030569115,0.000217470640637536,117.18,7.27,2.59306552123827,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES80","CC68","Borneo","Banggi","Mammals","Rodentia","Sciuridae","Exilisciurus exilis","Exilisciurus exilis","Exilisciurus exilis","Herb","Male","Length",11.6439719625211,13.957056917259,0.636901674492414,0.401667246526794,6,3,0.181196634572306,0.000774717692895892,117.18,7.27,1.06610115103188,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Fooden et al 1993","ES81","CC40","Borneo","Banggi","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",5815.79658748536,8371.95146769998,485.967008289389,847.777524062201,122,3,0.36430924261078,0.00347536595111856,117.18,7.27,3.76460920829157,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","Island rule"
"Chasen and Kloss 1931","ES82","CC69","Borneo","Banggi","Mammals","Rodentia","Muridae","Maxomys surifer","Maxomys surifer","Maxomys surifer","Omn","Male","Length",187.506131388993,235.661818164421,15.216101493369,5.07527115795314,2,2,0.228586257839979,0.00352455710219067,117.18,7.27,2.27301547358304,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES83","CC48","Borneo","Banggi","Mammals","Rodentia","Muridae","Maxomys whiteheadi","Maxomys whiteheadi","Maxomys whiteheadi","Omn","Male","Length",62.7240037828591,64.4300239793876,3.63323217052441,4.69859303131318,9,5,0.0268355254994668,0.0014364266020551,117.18,7.27,1.7974337723375,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES84","CC51","Borneo","Banggi","Mammals","Rodentia","Muridae","Niviventer cremoriventer","Niviventer cremoriventer","Niviventer cremoriventer","Herb","Male","Length",104.174707399268,244.772152272145,7.49111614021403,127.755032441569,2,3,0.854258418546872,0.0933906735553819,117.18,7.27,2.01776228930631,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES85","CC70","Borneo","Banggi","Mammals","Rodentia","Muridae","Rattus exulans","Rattus exulans","Rattus exulans","Omn","Male","Length",66.2979179277211,82.4250242777799,2.70727711631582,1.94393248902685,3,4,0.217730590608043,0.000694887308605164,117.18,7.27,1.82149988969135,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES86","CC71","Borneo","Banggi","Mammals","Rodentia","Sciuridae","Ratufa affinis","Ratufa affinis","Ratufa affinis","Omn","Male","Length",1036.13222908008,920.60438973752,33.3188146968975,14.7938668422335,4,3,-0.118219649206239,0.000344595549125652,117.18,7.27,3.01541518272133,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES87","CC72","Borneo","Banggi","Mammals","Rodentia","Muridae","Sundamys muelleri","Sundamys muelleri","Sundamys muelleri","Omn","Both","Skull",391.467594424204,357.015751500602,19.650907812242,13.3450040374957,7,7,-0.0921228364854454,0.000559579548913128,117.18,7.27,2.59269581710855,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES88","CC73","Borneo","Banggi","Mammals","Rodentia","Sciuridae","Sundasciurus lowii","Sundasciurus lowii","Sundasciurus lowii","Herb","Both","Length",88.8311500254712,92.105100180388,3.04277566300536,3.10786331203537,5,5,0.0361929412181567,0.000462372405750826,117.18,7.27,1.9485652846068,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Chasen and Kloss 1931","ES89","CC74","Borneo","Banggi","Mammals","Scandentia","Tupaiidae","Tupaia tana","Tupaia tana","Tupaia tana","Inver","Both","Length",258.379757666964,191.352487864027,8.74561010341582,9.91917131395264,11,10,-0.300313218209472,0.000372861920098884,117.18,7.27,2.41225848657578,2.64443858946784,1.08639542712425,0.81774609375,-1.63784540561402,27.254337310791,1.76274521010868,3.35478049883127,"No","Conspecific","No island rule"
"Heaney 1978","ES90","CC75","Malay Peninsula","Bangka","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","Omn","Unsexed","Length",521.853082255084,565.077544766193,21.9449723938861,6.2482513326716,17,5,0.0795768724535889,0.00012847479696717,106.06,-2.25,2.71754825291283,4.0542299098634,1.07191881036381,0.62378046875,-1.52119456474448,26.7531337738037,1.48947894537455,3.42496748765898,"No","Conspecific","Island rule"
"Fooden et al 1993","ES91","CC76","Sumatra","Bangka","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",6559.55063342098,4377.55419056118,548.390234023846,203.111656666393,79,109,-0.404431935165477,0.000108222248669183,106.06,-2.25,3.81687408874911,4.0542299098634,1.07191881036381,0.62378046875,-1.52119456474448,26.7531337738037,1.48947894537455,3.42496748765898,"No","Conspecific","Island rule"
"Lyon 1913","ES92","CC77","Malay Peninsula","Bangka","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Both","Length",192.490946668166,248.69500253138,11.1269955592587,15.5797575790557,40,11,0.256178133915645,0.000440311440999822,106.06,-2.25,2.2844103083665,4.0542299098634,1.07191881036381,0.62378046875,-1.52119456474448,26.7531337738037,1.48947894537455,3.42496748765898,"No","Conspecific","No island rule"
"Lyon 1913","ES93","CC78","Borneo","Bangka","Mammals","Scandentia","Tupaiidae","Tupaia gracilis","Tupaia gracilis","Tupaia gracilis","Inver","Male","Length",86.6572788529263,97.7116831463217,1.83533900291123,4.76500646587792,7,2,0.120060118192556,0.00125314092981894,106.06,-2.25,1.93780504752188,4.0542299098634,1.07191881036381,0.62378046875,-1.52119456474448,26.7531337738037,1.48947894537455,3.42496748765898,"No","Conspecific","No island rule"
"Miller 1903a","ES94","CC79","Sumatra","Bangkaru","Mammals","Rodentia","Sciuridae","Callosciurus notatus","Callosciurus notatus","Callosciurus notatus","Omn","Both","Length",267.312599134329,271.46055355649,11.4813129705401,11.4299694052991,9,8,0.0153980812076461,0.000426584040666519,97.1183,2.0727,2.42701942866138,1.77815125038364,1.82282817599809,0.698146923828125,-1.55711013669243,26.577953338623,1.59280985076141,3.54084605082217,"No","Conspecific","No island rule"
"Miller 1903a","ES95","CC80","Sumatra","Bangkaru","Mammals","Rodentia","Sciuridae","Sundasciurus tenuis","Sundasciurus tenuis","Sundasciurus tenuis","Herb","Both","Length",70.4469072872353,107.805055956485,6.01842487663758,5.51043113158525,5,10,0.425465220660567,0.00172099961926847,97.1183,2.0727,1.84786193175949,1.77815125038364,1.82282817599809,0.698146923828125,-1.55711013669243,26.577953338623,1.59280985076141,3.54084605082217,"No","Conspecific","No island rule"
"Cowan 1941","ES96","CC81","British Columbia","Banks Island","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus longicauda","Sorex obscurus calvertensis","Inver","Unsexed","Length",12.4435339079334,11.8486880821953,0.273055175009918,0.0738396503673038,24,5,-0.0489839720804341,2.78305639427247e-05,-121.45,73.025,1.09494373556078,4.84527172307272,1.07921743574657,0.140690258789062,-1.83152699229702,-14.4784345626831,3.18180152311655,2.12265357710463,"No","Conspecific","No island rule"
