Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Runemark et al. 2015,ES161,CC72,Skyros (AgiosFokas),Erinia,Reptiles,Squamata,Lacertidae,Podarcis gaigeae,Podarcis gaigeae,Podarcis gaigeae,Carnivorous,5.443611309,4.147639293,0.427727492,0.458893102,478,17,-0.271903357,0.000732982,24.4316,38.8277,0.735887108,-0.259637311,0.653309013,0.47104458,-1.902660411,16.89302444,2.788136294,2.613862943,SP46
Runemark et al. 2015,ES162,CC73,Skyros (Atsitsa),Island of Atsitsa,Reptiles,Squamata,Lacertidae,Podarcis gaigeae,Podarcis gaigeae,Podarcis gaigeae,Carnivorous,5.443611309,5.608232376,0.427727492,0.272196082,478,36,0.029792901,7.84E-05,24.4633,38.9146,0.735887108,-1.397940009,-0.850780887,0.484446631,-1.85745529,16.98937988,2.780785179,2.608504651,SP46
Runemark et al. 2015,ES163,CC74,Skyros (KyriaPanagia),Kotsiles,Reptiles,Squamata,Lacertidae,Podarcis gaigeae,Podarcis gaigeae,Podarcis gaigeae,Carnivorous,5.443611309,3.699393432,0.427727492,0.358207101,478,36,-0.386273815,0.000273354,24.4549,38.9299,0.735887108,-1.096910013,-0.617982957,0.484446631,-1.85745529,16.98937988,2.780785179,2.608504651,SP46
Runemark et al. 2015,ES164,CC72,Skyros (AgiosFokas),Lakonissi,Reptiles,Squamata,Lacertidae,Podarcis gaigeae,Podarcis gaigeae,Podarcis gaigeae,Carnivorous,5.443611309,3.967193458,0.427727492,0.441214188,478,106,-0.316383777,0.000129604,24.4749,38.8489,0.735887108,-1.795880017,-0.175874166,0.47104458,-1.902660411,16.89302444,2.788136294,2.613862943,SP46
"Castilla and Bauwens 2000, Carretero and Llorente 1993",ES165,CC75,"Tarragona, Spain",Columbrete grande,Reptiles,Squamata,Lacertidae,Podarcis hispanicus,Podarcis hispanica,Podarcis atrata,Omnivorous,1.938470358,5.845934721,0.182039095,0.343239881,10,152,1.103847313,0.000904563,0.684,39.898,0.287459165,-0.853871964,1.705872261,0.317644385,-1.922922829,17.04839706,2.724616429,2.644438589,SP47
"Galan 2003, Sá-Sousa 2002",ES166,CC76,N Portugal,Cies,Reptiles,Squamata,Lacertidae,Podarcis hispanicus,Podarcis hispanica,Podarcis hispanica,Omnivorous,3.13538488,3.510250349,0.216975272,0.285787363,12,34,0.112935424,0.000594031,-8.909,42.217,0.49629086,0.260071388,0.633569443,0.538726758,-1.524200638,14.37210655,2.507540716,3.178401342,SP47
Bejakovic et al. 1996,ES167,CC77,"Lake Skadar, Montenegro (Bistrica)",Mali Moracnik,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis,Carnivorous,4.657439503,5.950603934,0.250957181,0.28128762,14,20,0.245026882,0.000319109,19.255,42.141,0.668147222,-2.15490196,-0.623423043,0.423926514,-1.706821315,14.06580639,2.840669391,3.176264935,SP48
Bejakovic et al. 1996,ES168,CC77,"Lake Skadar, Montenegro (Bistrica)",Malo Besko,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis,Carnivorous,4.657439503,7.01664095,0.250957181,0.29136544,14,10,0.409818772,0.000379817,19.235,42.157,0.668147222,-1.769551079,-0.343901798,0.423926514,-1.706821315,14.06580639,2.840669391,3.176264935,SP48
"Brecko et al. 2008, Stamekovic and Matic 2013",ES169,CC78,"Croatia, Montenegro",Lastovo,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis,Carnivorous,3.256245135,5.370534696,0.489180435,0.169849795,137,130,0.500352742,0.000172428,16.873,42.751,0.512717092,1.721810615,1.707578692,0.627160889,-1.939966414,16.23857689,2.781953411,2.81378107,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES170,CC79,"Croatia, Montenegro",Babina Guzica,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis kornatica,Carnivorous,3.643022192,4.841218186,0.570030377,0.288179451,70,26,0.284352771,0.000486047,15.498,43.709,0.561461817,-1.931814138,1.176120211,0.348023657,-1.651247687,15.51288605,2.745520752,2.852723926,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES171,CC79,"Croatia, Montenegro",Bisevo,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis lissana,Carnivorous,3.643022192,2.767900303,0.570030377,0.552787615,70,14,-0.27472459,0.003198732,16.01,42.975,0.561461817,0.763427994,1.732401802,0.571543848,-1.822181215,16.09756851,2.771884655,2.733999287,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES172,CC79,"Croatia, Montenegro",Brusnik,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis melisellensis,Carnivorous,3.643022192,5.523406288,0.570030377,0.431683695,70,20,0.416181141,0.000655176,15.8,43.006,0.561461817,-1.283996656,1.752824104,0.509038672,-1.848672719,15.2380743,2.797006195,2.872195836,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES173,CC79,"Croatia, Montenegro",Cavlin,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis kornatica,Carnivorous,3.643022192,5.289390496,0.570030377,0.355492205,70,29,0.372889411,0.000505522,15.582,43.735,0.561461817,-0.850780887,0.977769318,0.501795459,-1.826590346,15.60896683,2.773572907,2.867850361,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES174,CC79,"Croatia, Montenegro",Ciovo,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis traguriana,Carnivorous,3.643022192,2.784637274,0.570030377,0.699057614,70,10,-0.268695987,0.006651913,16.305,43.499,0.561461817,1.459392488,-0.696803943,0.529269678,-1.996444764,16.18340874,2.795499291,2.876206279,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES175,CC79,"Croatia, Montenegro",Grebeni,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis lissana,Carnivorous,3.643022192,5.656323314,0.570030377,0.362168117,70,15,0.43996048,0.000623077,16.266,43.05,0.561461817,-1.3400838,1.683956122,0.551715918,-1.970291259,16.41547966,2.787871207,2.793790385,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES176,CC79,"Croatia, Montenegro",Jabuka,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis pomoensis,Carnivorous,3.643022192,5.983912899,0.570030377,0.980890541,70,8,0.496261075,0.003708536,15.458,43.075,0.561461817,-2,1.799347443,0.509038672,-1.848672719,15.2380743,2.797006195,2.872195836,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES177,CC79,"Croatia, Montenegro",Kamik,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis galvagnii,Carnivorous,3.643022192,7.910744394,0.570030377,0.372076989,70,22,0.775408276,0.000450319,15.71,43.0198,0.561461817,-2,1.755882475,0.626943408,-1.600183496,15.72055531,2.761286835,2.718086295,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES178,CC79,"Croatia, Montenegro",Krpeljina,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis undescribed,Carnivorous,3.643022192,5.037169359,0.570030377,0.23016248,70,12,0.32403068,0.00052375,15.406,43.754,0.561461817,-1.899629455,1.230474467,0.348023657,-1.651247687,15.51288605,2.745520752,2.852723926,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES179,CC79,"Croatia, Montenegro",Lastovo,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis lissana,Carnivorous,3.643022192,5.580570118,0.570030377,0.376141368,70,31,0.426477333,0.000496313,16.873,42.751,0.561461817,1.721810615,1.707578692,0.627160889,-1.939966414,16.23857689,2.781953411,2.81378107,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES180,CC79,"Croatia, Montenegro",Mikavica,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis mikavicae,Carnivorous,3.643022192,4.239307989,0.570030377,0.392492391,70,12,0.151586436,0.001064081,15.615,43.679,0.561461817,-2.22184875,1.056942946,0.513739111,-2.036162402,15.73009396,2.767552976,2.835620834,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES181,CC79,"Croatia, Montenegro",Mrtovenjak,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis kornatica,Carnivorous,3.643022192,4.441697671,0.570030377,0.228971836,70,38,0.198223052,0.000419696,15.594,43.722,0.561461817,-1.045757491,0.954290762,0.501795459,-1.826590346,15.60896683,2.773572907,2.867850361,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES182,CC79,"Croatia, Montenegro",Mrvenjak,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis undescribed,Carnivorous,3.643022192,4.817084741,0.570030377,0.378835139,70,26,0.27935531,0.000587644,15.516,43.83,0.561461817,-0.193820026,0.643551369,0.526785596,-1.927976999,15.32826138,2.79353909,2.879760852,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES183,CC79,"Croatia, Montenegro",Planac,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis var. imitans,Carnivorous,3.643022192,3.87383776,0.570030377,0.185138341,70,14,0.061432075,0.000512911,15.426,43.937,0.561461817,-1.301029996,-0.055024092,0.557194873,-1.895921327,14.85617733,2.810920586,2.903556595,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES184,CC79,"Croatia, Montenegro",Pod Mrcaru,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis lissana,Carnivorous,3.643022192,5.263801002,0.570030377,0.29842635,70,15,0.36803978,0.000564045,16.774,42.779,0.561461817,-1.835647144,1.497634459,0.710950439,-1.719623218,16.51123047,2.765387251,2.79761373,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES185,CC79,"Croatia, Montenegro",Purara,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis kornatica,Carnivorous,3.643022192,5.602905687,0.570030377,0.386429067,70,26,0.430471726,0.000532716,15.437,43.696,0.561461817,-1.795880017,1.296687124,0.325524048,-1.396119932,15.55069637,2.744913859,2.849050706,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES186,CC79,"Croatia, Montenegro",Svetac,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis undescribed,Carnivorous,3.643022192,4.533661085,0.570030377,0.287863948,70,17,0.21871619,0.000586916,15.747,43.025,0.561461817,0.662757832,1.734807828,0.626943408,-1.600183496,15.72055531,2.761286835,2.718086295,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES187,CC79,"Croatia, Montenegro",Tajan,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis undescribed,Carnivorous,3.643022192,5.983912899,0.570030377,0.277427395,70,12,0.496261075,0.000528885,17.798,42.7578,0.561461817,-1.886056648,0.431524584,0.69834043,-1.873785614,16.2168026,2.792001687,3.005502252,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES188,CC79,"Croatia, Montenegro",Veli Puh,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis thetidis,Carnivorous,3.643022192,6.323805912,0.570030377,0.214149285,70,20,0.551507619,0.000407102,15.512,43.677,0.561461817,-1.886056648,1.233275391,0.380555908,-1.716712681,15.70929146,2.765514258,2.839276876,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES189,CC79,"Croatia, Montenegro",Vis,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis lissana,Carnivorous,3.643022192,3.529831153,0.570030377,0.618617866,70,8,-0.031563572,0.004189019,16.1485,43.04,0.561461817,1.95438725,1.643462547,0.620075195,-2.042429297,15.9367342,2.770609425,2.777354331,SP48
"Clover 1979, Stamenkovic and Matic 2013",ES190,CC79,"Croatia, Montenegro",Vodeni Puh,Reptiles,Squamata,Lacertidae,Podarcis melisellensis,Podarcis melisellensis,Podarcis melisellensis undescribed,Carnivorous,3.643022192,6.796517232,0.570030377,0.575294943,70,12,0.6235967,0.000946836,15.518,43.676,0.561461817,-2.045757491,1.230474467,0.380555908,-1.716712681,15.70929146,2.765514258,2.839276876,SP48
