tax_id,Species,BM,Diet_cat
22680174,Anas rubripes,1.24096,PlantSeed
22680170,Anas sparsa,0.98149,Omnivore
22680217,Anas superciliosa,0.88276,PlantSeed
22680221,Anas undulata,1.008,PlantSeed
22680199,Anas wyvilliana,0.84342,Omnivore
22736042,Anas zonorhyncha,0.62401,PlantSeed
22697664,Anastomus lamelligerus,1.081,Invertebrate
22697664,Anastomus lamelligerus,1.081,Invertebrate
22697661,Anastomus oscitans,1.12,Invertebrate
22702757,Ancistrops strigilatus,0.0359,Invertebrate
22682061,Andigena cucullata,0.31176,FruiNect
22682055,Andigena hypoglauca,0.31283,FruiNect
22682050,Andigena laminirostris,0.311,FruiNect
22682066,Andigena nigrirostris,0.35,Omnivore
22687019,Androdon aequatorialis,0.0073,FruiNect
22712782,Andropadus ansorgei,0.0187,Omnivore
22712786,Andropadus curvirostris,0.0249,Omnivore
22712791,Andropadus gracilirostris,0.03124,FruiNect
22712777,Andropadus gracilis,0.02163,Omnivore
22712795,Andropadus importunus,0.0274,FruiNect
22712800,Andropadus latirostris,0.0262,Omnivore
22712760,Andropadus masukuensis,0.0268,Omnivore
22712826,Andropadus milanjensis,0.03738,Omnivore
22712750,Andropadus montanus,0.0326,FruiNect
22730586,Andropadus nigriceps,0.0328,FruiNect
22712804,Andropadus tephrolaemus,0.0383,FruiNect
22712766,Andropadus virens,0.02656,FruiNect
22705324,Androphobus viridis,0.041,Invertebrate
22679723,Anhima cornuta,3.15,PlantSeed
22696702,Anhinga anhinga,1.235,VertFishScav
22696712,Anhinga melanogaster,1.48006,VertFishScav
22696719,Anhinga novaehollandiae,1.48006,VertFishScav
22696705,Anhinga rufa,1.48006,VertFishScav
22722635,Anisognathus igniventris,0.034,Omnivore
22722630,Anisognathus lacrymosus,0.031,FruiNect
22722624,Anisognathus melanogenys,0.041,FruiNect
22722651,Anisognathus notabilis,0.039,FruiNect
22722640,Anisognathus somptuosus,0.044,Omnivore
22685527,Anodorhynchus glaucus,1.135495,FruiNect
22685516,Anodorhynchus hyacinthinus,1.331,FruiNect
22685516,Anodorhynchus hyacinthinus,1.331,FruiNect
22685521,Anodorhynchus leari,0.93999,FruiNect
22719254,Anomalospiza imberbis,0.02053,PlantSeed
22686985,Anopetia gounellei,0.003,FruiNect
22731941,Anorrhinus austeni,1.0795,FruiNect
22682485,Anorrhinus galeritus,1.172,FruiNect
22731946,Anorrhinus tickelli,0.79264,FruiNect
22694799,Anous minutus,0.11244,VertFishScav
22694794,Anous stolidus,0.17777,VertFishScav
22694805,Anous tenuirostris,0.112,VertFishScav
22679881,Anser albifrons,2.50639,PlantSeed
22679889,Anser anser,3.30241,PlantSeed
22679872,Anser brachyrhynchus,2.64204,PlantSeed
22679896,Anser caerulescens,2.63615,PlantSeed
22679919,Anser canagicus,2.13649,PlantSeed
22679869,Anser cygnoid,3.51194,PlantSeed
22679886,Anser erythropus,1.7555,PlantSeed
22679875,Anser fabalis,2.75473,PlantSeed
22679893,Anser indicus,2.21255,PlantSeed
22679909,Anser rossii,1.63599,PlantSeed
22679732,Anseranas semipalmata,2.3934,PlantSeed
22687699,Anthocephala floriceps,0.00424,FruiNect
22704466,Anthochaera carunculata,0.10607,FruiNect
22704460,Anthochaera chrysoptera,0.0678,FruiNect
22704454,Anthochaera lunulata,0.0618,FruiNect
22704469,Anthochaera paradoxa,0.14374,FruiNect
22704447,Anthornis melanura,0.02691,FruiNect
22711667,Anthoscopus caroli,0.0069,Invertebrate
22711660,Anthoscopus flavifrons,0.00705,Invertebrate
22711679,Anthoscopus minutus,0.0066,Invertebrate
22711653,Anthoscopus musculus,0.0052,Invertebrate
22711646,Anthoscopus parvulus,0.0058,Invertebrate
22711639,Anthoscopus punctifrons,0.007,Invertebrate
22682437,Anthracoceros albirostris,0.89289,FruiNect
22682433,Anthracoceros coronatus,0.80672,FruiNect
22682441,Anthracoceros malayanus,1.05,FruiNect
22682444,Anthracoceros marchei,0.75,FruiNect
22682447,Anthracoceros montani,0.71456,FruiNect
22725745,Anthracothorax aurulentus,0.007,FruiNect
22725737,Anthracothorax dominicus,0.00577,FruiNect
22687133,Anthracothorax mango,0.0083,FruiNect
22687130,Anthracothorax nigricollis,0.007,FruiNect
22687130,Anthracothorax nigricollis,0.007,FruiNect
22687125,Anthracothorax prevostii,0.0064,FruiNect
22729026,Anthracothorax veraguensis,0.007,FruiNect
22687122,Anthracothorax viridigula,0.0075,FruiNect
22687143,Anthracothorax viridis,0.0066,FruiNect
22717606,Anthreptes anchietae,0.008,Invertebrate
22717649,Anthreptes aurantium,0.00957,FruiNect
22717668,Anthreptes collaris,0.00698,Invertebrate
22717629,Anthreptes gabonicus,0.00957,Invertebrate
22717635,Anthreptes longuemarei,0.01144,Invertebrate
22717614,Anthreptes malacensis,0.01133,Invertebrate
22717676,Anthreptes metallicus,0.0072,Omnivore
22717645,Anthreptes neglectus,0.01183,Omnivore
22717640,Anthreptes orientalis,0.0103,Invertebrate
22717653,Anthreptes pallidigaster,0.0068,Invertebrate
22717672,Anthreptes platurus,0.0067,Omnivore
22717657,Anthreptes rectirostris,0.01057,Omnivore
22717602,Anthreptes reichenowi,0.00732,Invertebrate
22717618,Anthreptes rhodolaemus,0.0131,Invertebrate
22717663,Anthreptes rubritorques,0.0107,FruiNect
22717683,Anthreptes seimundi,0.00658,FruiNect
22717611,Anthreptes simplex,0.00893,Invertebrate
22717626,Anthreptes singalensis,0.0082,Invertebrate
22692109,Anthropoides paradiseus,4.54062,Omnivore
22692081,Anthropoides virgo,2.417,PlantSeed
22718588,Anthus antarcticus,0.0361,Invertebrate
22718508,Anthus berthelotii,0.01586,Invertebrate
22718600,Anthus bogotensis,0.0251,Omnivore
22718532,Anthus brachyurus,0.0153,Invertebrate
22718536,Anthus caffer,0.0168,Invertebrate
22718501,Anthus campestris,0.023,Invertebrate
22718560,Anthus cervinus,0.0209,Invertebrate
22718606,Anthus chacoensis,0.02183,Invertebrate
22718606,Anthus chacoensis,0.02183,Invertebrate
22718444,Anthus chloris,0.0251,Invertebrate
22718444,Anthus chloris,0.0251,Invertebrate
22718585,Anthus correndera,0.0209,Invertebrate
22718452,Anthus crenatus,0.0307,Invertebrate
22718594,Anthus furcatus,0.02006,Invertebrate
22718594,Anthus furcatus,0.02006,Invertebrate
22718505,Anthus godlewskii,0.02534,Invertebrate
22718553,Anthus gustavi,0.0198,Invertebrate
22718614,Anthus gutturalis,0.0363,Invertebrate
22718597,Anthus hellmayri,0.01861,Invertebrate
22718550,Anthus hodgsoni,0.0213,Invertebrate
22718467,Anthus hoeschi,0.027,Invertebrate
22718485,Anthus leucophrys,0.02498,Invertebrate
22718448,Anthus lineiventris,0.035,Invertebrate
22724532,Anthus longicaudatus,0.0322,Invertebrate
22718603,Anthus lutescens,0.0126,Invertebrate
22718497,Anthus melindae,0.0225,Invertebrate
22718611,Anthus nattereri,0.0195,Invertebrate
22718582,Anthus nilghiriensis,0.02203,Invertebrate
22718480,Anthus novaeseelandiae,0.02407,Invertebrate
22718493,Anthus pallidiventris,0.02203,Invertebrate
22718567,Anthus petrosus,0.0224,Invertebrate
22718556,Anthus pratensis,0.0184,Invertebrate
22718471,Anthus richardi,0.03217,Invertebrate
22718564,Anthus roseatus,0.02061,Invertebrate
22718575,Anthus rubescens,0.02068,Invertebrate
22718477,Anthus rufulus,0.02044,Invertebrate
22718521,Anthus similis,0.0253,Invertebrate
22718542,Anthus sokokensis,0.015,Invertebrate
22718571,Anthus spinoletta,0.0239,Invertebrate
22718591,Anthus spragueii,0.0255,Invertebrate
22718579,Anthus sylvanus,0.031,Invertebrate
22718546,Anthus trivialis,0.02333,Invertebrate
22718489,Anthus vaalensis,0.027,Invertebrate
22692064,Antigone antigone,5.91622,PlantSeed
22692078,Antigone canadensis,4.29622,Omnivore
22692067,Antigone rubicunda,6.22282,PlantSeed
22692073,Antigone vipio,4.66299,PlantSeed
22728410,Antilophia bokermanni,0.0198,FruiNect
22701068,Antilophia galeata,0.02148,FruiNect
22736398,Antrostomus arizonae,0.05751,Invertebrate
22689795,Antrostomus badius,0.0598,Invertebrate
22689778,Antrostomus carolinensis,0.109,Invertebrate
22689786,Antrostomus cubanensis,0.0635,Invertebrate
22729176,Antrostomus ekmani,0.05751,Invertebrate
22689809,Antrostomus noctitherus,0.0361,Invertebrate
22689801,Antrostomus ridgwayi,0.048,Invertebrate
22689781,Antrostomus rufus,0.0942,Invertebrate
22689792,Antrostomus salvini,0.056,Invertebrate
22689813,Antrostomus saturatus,0.052,Invertebrate
22689798,Antrostomus sericocaudatus,0.083,Invertebrate
22736393,Antrostomus vociferus,0.0533,Invertebrate
22702661,Anumbius annumbi,0.0415,Invertebrate
22678993,Anurophasis monorthonyx,0.401,PlantSeed
22730186,Apalharpactes mackloti,0.118,Invertebrate
22682824,Apalharpactes reinwardtii,0.07282,Invertebrate
22713788,Apalis bamendae,0.00916,Invertebrate
22713741,Apalis binotata,0.0082,Invertebrate
22713806,Apalis chapini,0.0088,Invertebrate
22713737,Apalis chariessa,0.00916,Invertebrate
22713815,Apalis chirindensis,0.0086,Invertebrate
22713819,Apalis cinerea,0.00988,Invertebrate
22713751,Apalis flavida,0.00819,Invertebrate
22728413,Apalis flavigularis,0.01108,Invertebrate
22713719,Apalis fuscigularis,0.011,Invertebrate
22713792,Apalis goslingi,0.00916,Invertebrate
22713733,Apalis jacksoni,0.0087,Invertebrate
22713830,Apalis karamojae,0.0092,Invertebrate
22713724,Apalis lynesi,0.0114,Invertebrate
22713811,Apalis melanocephala,0.0088,Invertebrate
22713729,Apalis nigriceps,0.0084,Invertebrate
22713746,Apalis personata,0.011,Invertebrate
22730903,Apalis porphyrolaema,0.00839,Invertebrate
22713762,Apalis ruddi,0.00969,Invertebrate
22730894,Apalis rufogularis,0.00834,Invertebrate
22713766,Apalis sharpii,0.00869,Invertebrate
22713714,Apalis thoracica,0.01108,Invertebrate
22682719,Apaloderma aequatoriale,0.05802,Invertebrate
22682715,Apaloderma narina,0.06769,Invertebrate
22682723,Apaloderma vittatum,0.055,Invertebrate
22704125,Apalopteron familiare,0.015,Omnivore
22699770,Aphanotriccus audax,0.01122,Invertebrate
22699767,Aphanotriccus capitalis,0.0118,Invertebrate
22687658,Aphantochroa cirrochloris,0.0077,FruiNect
22704748,Aphelocephala leucopsis,0.01231,PlantSeed
22704754,Aphelocephala nigricincta,0.0104,Invertebrate
22704751,Aphelocephala pectoralis,0.009,Omnivore
22705623,Aphelocoma californica,0.08574,Omnivore
22705629,Aphelocoma coerulescens,0.07712,Omnivore
22705617,Aphelocoma insularis,0.11578,Omnivore
22724961,Aphelocoma ultramarina,0.11333,Omnivore
22705642,Aphelocoma unicolor,0.124,Invertebrate
22724967,Aphelocoma wollweberi,0.099535,Omnivore
22702156,Aphrastura masafuerae,0.0122,Invertebrate
22702153,Aphrastura spinicauda,0.0115,Invertebrate
22697888,Aphrodroma brevirostris,0.357,Invertebrate
22710493,Aplonis atrifusca,0.146,FruiNect
22710565,Aplonis brunneicapillus,0.06665,FruiNect
22710525,Aplonis cantoroides,0.05573,Omnivore
22710502,Aplonis cinerascens,0.0829,FruiNect
22710522,Aplonis crassa,0.059,FruiNect
22710540,Aplonis dichroa,0.084,FruiNect
22710531,Aplonis feadensis,0.072,FruiNect
22710537,Aplonis grandis,0.134,FruiNect
22710534,Aplonis insularis,0.06988,FruiNect
22710559,Aplonis magna,0.06866,FruiNect
22710553,Aplonis metallica,0.05649,FruiNect
22710547,Aplonis minor,0.042,FruiNect
22710544,Aplonis mysolensis,0.06866,FruiNect
22710562,Aplonis mystacea,0.06866,FruiNect
22710519,Aplonis opaca,0.0834,Omnivore
22710550,Aplonis panayensis,0.0562,FruiNect
22710490,Aplonis pelzelni,0.047,FruiNect
22710485,Aplonis santovestris,0.06866,Omnivore
22710508,Aplonis striata,0.0542,FruiNect
22710505,Aplonis tabuensis,0.0625,FruiNect
22710482,Aplonis zelandica,0.06866,FruiNect
22690384,Aplopelia larvata,0.155,Omnivore
22685069,Aprosmictus erythropterus,0.136,Omnivore
22685063,Aprosmictus jonquillaceus,0.119,Omnivore
22697752,Aptenodytes forsteri,33.56933,VertFishScav
22697748,Aptenodytes patagonicus,11.73107,VertFishScav
22678122,Apteryx australis,2.32051,Invertebrate
22678132,Apteryx haastii,2.02268,Invertebrate
45353580,Apteryx mantelli,2.32051,Invertebrate
22678129,Apteryx owenii,1.23829,Invertebrate
22732871,Apteryx rowi,2.171595,Invertebrate
22686853,Apus acuticauda,0.03546,Invertebrate
22686856,Apus affinis,0.02257,Invertebrate
22686795,Apus alexandri,0.03546,Invertebrate
22686800,Apus apus,0.0376,Invertebrate
22686839,Apus balstoni,0.0428,Invertebrate
22686819,Apus barbatus,0.0428,Invertebrate
22686887,Apus batesi,0.03546,Invertebrate
22686831,Apus berliozi,0.0382,Invertebrate
22686835,Apus bradfieldi,0.0424,Invertebrate
22686882,Apus caffer,0.0221,Invertebrate
22724997,Apus horus,0.02745,Invertebrate
22686811,Apus niansae,0.0325,Invertebrate
22686861,Apus nipalensis,0.02982,Invertebrate
22686845,Apus pacificus,0.03943,Invertebrate
22686815,Apus pallidus,0.0419,Invertebrate
22686825,Apus sladeniae,0.0428,Invertebrate
22686806,Apus unicolor,0.0225,Invertebrate
22696042,Aquila adalberti,2.95803,VertFishScav
22696138,Aquila africana,1.047,VertFishScav
22696064,Aquila audax,3.44986,VertFishScav
22696060,Aquila chrysaetos,4.24797,VertFishScav
22696076,Aquila fasciata,1.93649,VertFishScav
22696056,Aquila gurneyi,3.05999,VertFishScav
22696048,Aquila heliaca,3.12521,VertFishScav
22696038,Aquila nipalensis,2.71433,VertFishScav
22696033,Aquila rapax,2.23606,VertFishScav
22696084,Aquila spilogaster,1.46617,VertFishScav
22696067,Aquila verreauxii,4.195,VertFishScav
22685553,Ara ambiguus,1.3,Omnivore
22685539,Ara ararauna,1.125,PlantSeed
22685566,Ara chloropterus,1.214,PlantSeed
22685542,Ara glaucogularis,0.78399,FruiNect
22685563,Ara macao,1.015,PlantSeed
22685548,Ara militaris,1.134,FruiNect
22685572,Ara rubrogenys,0.468,PlantSeed
22685577,Ara severus,0.343,PlantSeed
22718121,Arachnothera affinis,0.0264,Invertebrate
22718115,Arachnothera chrysogenys,0.0232,FruiNect
22718118,Arachnothera clarae,0.0301,Omnivore
22718106,Arachnothera crassirostris,0.016,Omnivore
22718125,Arachnothera everetti,0.0292,Invertebrate
22718112,Arachnothera flavigaster,0.0384,FruiNect
22718131,Arachnothera juliae,0.02537,FruiNect
22718103,Arachnothera longirostra,0.01246,Omnivore
22718128,Arachnothera magna,0.0307,Omnivore
22718109,Arachnothera robusta,0.02537,Omnivore
22692565,Aramides axillaris,0.292,Invertebrate
22692570,Aramides cajaneus,0.397,Omnivore
22692596,Aramides calopterus,0.43133,Invertebrate
22692560,Aramides mangle,0.183,Invertebrate
22692591,Aramides saracura,0.54,Invertebrate
22692581,Aramides wolfi,0.454,Invertebrate
22692586,Aramides ypecaha,0.70007,Omnivore
22692552,Aramidopsis plateni,0.191,Invertebrate
22692174,Aramus guarauna,1.08,Omnivore
22692174,Aramus guarauna,1.08,Omnivore
22685710,Aratinga auricapillus,0.13,Omnivore
22685707,Aratinga jandaya,0.0894,FruiNect
22735551,Aratinga maculata,0.11962,FruiNect
22685752,Aratinga nenday,0.128,PlantSeed
62233372,Aratinga solstitialis,0.11962,FruiNect
22685732,Aratinga weddellii,0.108,FruiNect
22679063,Arborophila ardens,0.26664,Omnivore
22679023,Arborophila atrogularis,0.23731,Omnivore
22679032,Arborophila brunneopectus,0.29147,Omnivore
22679057,Arborophila cambodiana,0.28587,Omnivore
22734742,Arborophila campbelli,0.336,Omnivore
22727395,Arborophila charltonii,0.26925,Omnivore
22731882,Arborophila chloropus,0.25,Omnivore
22679026,Arborophila crudigularis,0.25677,PlantSeed
22679054,Arborophila davidi,0.241,Omnivore
22679050,Arborophila gingica,0.253,Omnivore
22727389,Arborophila graydoni,0.271,Omnivore
22679047,Arborophila hyperythra,0.27,Omnivore
22679044,Arborophila javanica,0.272,Omnivore
22679029,Arborophila mandellii,0.268,Omnivore
22679038,Arborophila orientalis,0.336,Omnivore
22732183,Arborophila rolli,0.336,Omnivore
22679060,Arborophila rubrirostris,0.22535,Omnivore
22679035,Arborophila rufipectus,0.40011,Invertebrate
22679020,Arborophila rufogularis,0.34446,Omnivore
22729814,Arborophila sumatrana,0.336,Omnivore
22727383,Arborophila tonkinensis,0.271,Omnivore
22679017,Arborophila torqueola,0.34446,PlantSeed
22731912,Archboldia papuensis,0.1776,FruiNect
22688196,Archilochus alexandri,0.00339,FruiNect
22688193,Archilochus colubris,0.00309,FruiNect
22697043,Ardea alba,0.87133,VertFishScav
22727677,Ardea brachyrhyncha,1.54643,VertFishScav
22696993,Ardea cinerea,1.443,VertFishScav
22697001,Ardea cocoi,1.75244,VertFishScav
22697001,Ardea cocoi,1.75244,VertFishScav
22697017,Ardea goliath,4.468,VertFishScav
22696998,Ardea herodias,2.52341,VertFishScav
22697012,Ardea humbloti,1.64986,VertFishScav
22697021,Ardea insignis,1.64986,VertFishScav
22727668,Ardea intermedia,0.45883,VertFishScav
22697008,Ardea melanocephala,1.06,VertFishScav
22697008,Ardea melanocephala,1.06,VertFishScav
22697004,Ardea pacifica,0.881,Omnivore
22727683,Ardea plumifera,1.54643,VertFishScav
22697031,Ardea purpurea,1.06448,VertFishScav
22697028,Ardea sumatrana,2.024,VertFishScav
22698182,Ardenna bulleri,0.40699,Invertebrate
22698188,Ardenna carneipes,0.609,Omnivore
22698195,Ardenna creatopus,0.74399,Omnivore
22698201,Ardenna gravis,0.84899,VertFishScav
22698209,Ardenna grisea,0.787,VertFishScav
22698175,Ardenna pacifica,0.388,VertFishScav
22698216,Ardenna tenuirostris,0.559,VertFishScav
22697133,Ardeola bacchus,0.30489,Invertebrate
22697128,Ardeola grayii,0.253,Omnivore
22697143,Ardeola idae,0.266,VertFishScav
22697123,Ardeola ralloides,0.287,VertFishScav
22697150,Ardeola rufiventris,0.266,VertFishScav
22697138,Ardeola speciosa,0.266,VertFishScav
22691924,Ardeotis arabs,5.94348,Omnivore
22691940,Ardeotis australis,4.18235,Omnivore
22691928,Ardeotis kori,7.99416,Omnivore
22691932,Ardeotis nigriceps,7.23531,Omnivore
22693336,Arenaria interpres,0.13598,Invertebrate
22693341,Arenaria melanocephala,0.12621,Invertebrate
22725006,Argusianus argus,1.95993,FruiNect
22721382,Arremon abeillei,0.0259,Omnivore
22724887,Arremon atricapillus,0.0495,Invertebrate
22721367,Arremon aurantiirostris,0.0345,Omnivore
22721519,Arremon brunneinucha,0.04397,Omnivore
22721572,Arremon castaneiceps,0.0369,Omnivore
22721566,Arremon crassirostris,0.03871,Omnivore
22721387,Arremon flavirostris,0.02613,Omnivore
22728418,Arremon franciscanus,0.0249,Omnivore
22721372,Arremon schlegeli,0.0277,Omnivore
22729332,Arremon semitorquatus,0.02808,Omnivore
22721377,Arremon taciturnus,0.0248,Omnivore
22734168,Arremon torquatus,0.04196,Omnivore
22721533,Arremon virenticeps,0.041,Omnivore
22721398,Arremonops chloronotus,0.0274,Omnivore
22721401,Arremonops conirostris,0.03589,Omnivore
22721392,Arremonops rufivirgatus,0.02243,Omnivore
22721395,Arremonops tocuyensis,0.02936,Omnivore
22707348,Arses insularis,0.0193,Invertebrate
22707351,Arses kaupi,0.0135,Invertebrate
22707342,Arses telescophthalmus,0.01526,Invertebrate
22708037,Artamella viridis,0.0488,Invertebrate
22706327,Artamus cinereus,0.0356,Invertebrate
22706327,Artamus cinereus,0.0356,Invertebrate
22706330,Artamus cyanopterus,0.0346,Invertebrate
22706330,Artamus cyanopterus,0.0346,Invertebrate
22706302,Artamus fuscus,0.0398,Invertebrate
22706302,Artamus fuscus,0.0398,Invertebrate
22706314,Artamus insignis,0.0513,Invertebrate
22706305,Artamus leucorynchus,0.04169,Invertebrate
22706305,Artamus leucorynchus,0.04169,Invertebrate
22706311,Artamus maximus,0.0582,Invertebrate
22706318,Artamus mentalis,0.0419,Invertebrate
22706333,Artamus minor,0.016,Invertebrate
22706333,Artamus minor,0.016,Invertebrate
22706308,Artamus monachus,0.04361,Invertebrate
22706321,Artamus personatus,0.0346,Invertebrate
22706324,Artamus superciliosus,0.0355,Invertebrate
22706324,Artamus superciliosus,0.0355,Invertebrate
22714948,Artisornis metopias,0.0084,Invertebrate
22714958,Artisornis moreaui,0.00916,Invertebrate
22700291,Arundinicola leucocephala,0.0138,Invertebrate
22680064,Asarcornis scutulata,2.93739,PlantSeed
22704487,Ashbyia lovensis,0.0175,Invertebrate
22689512,Asio abyssinicus,0.407,VertFishScav
22689535,Asio capensis,0.334,VertFishScav
22689535,Asio capensis,0.334,VertFishScav
22689522,Asio clamator,0.44328,VertFishScav
22689531,Asio flammeus,0.32261,VertFishScav
22689517,Asio madagascariensis,0.407,VertFishScav
22689507,Asio otus,0.29657,VertFishScav
22689504,Asio stygius,0.565,VertFishScav
22682983,Aspatha gularis,0.0627,Invertebrate
22702566,Asthenes anthoides,0.0223,Invertebrate
22702491,Asthenes baeri,0.0178,Invertebrate
22702527,Asthenes berlepschi,0.019,Invertebrate
22702209,Asthenes coryi,0.0168,Invertebrate
22730323,Asthenes dorbignyi,0.0159,Omnivore
